turn,province_index,province,Ktarget_2018_MU,Kt_supply_private_MU,GovInv_before_MU,GovInv_after_MU,firm_K_total_MU,private_K_over_Ktarget,GovInv_before_over_Ktarget,GovInv_after_over_Ktarget,firm_K_total_over_Ktarget,firm_ra0,firm_ra_used,household_rah,firm_wage_raw,firm_wage_used,A,B,L,C,nk_gap,yt_gap,GDP_level_gap,Zt_before,Zt_after,govinv_action,adaptation_gate_open
4,15,河南,168320556.01470312,202034.88519966675,168116185.30807993,184927803.83888793,168318220.1932796,0.0012002983472916915,0.9987858244324873,1.098664406875736,0.999986122779779,0.3287827912521693,0.09,0.08521866606394114,3.7424863866959845,1.3,7.287979562931865,4.687577607301366,0.6629833886243239,10.40765253095189,0.05667468144249632,0.0008201755997441218,0.5792059881198452,1.139914115532732,0.7218273766108747,HIGH_RA_INCREASE_1P1,True
4,16,湖北,101805153.6623069,207396.61602119336,101594661.51220925,111754127.66343018,101802058.12823044,0.002037191719283082,0.9979324018232332,1.0977256420055566,0.9999695935425161,0.5637418755853812,0.09,0.08512260113770154,3.7613208089042707,1.3,7.289011613591446,4.686908219470894,0.663780493399571,10.35061871531626,0.05073736994466316,0.0008201794644895344,0.8060503307012752,1.5894323920714784,0.8800598549511711,HIGH_RA_INCREASE_1P1,True
4,17,湖南,93791807.14892803,210413.11011885852,93575959.47689357,102933555.42458294,93786372.58701244,0.002243406076873564,0.9976986511018844,1.097468516212073,0.9999420571787581,0.5056645693720545,0.09,0.08720613455511039,3.1162892019861688,1.3,7.293164908982819,4.6836039694094636,0.6646134700631602,10.143698041874146,0.049967313000901736,0.0007991547916692543,0.7536822355290598,1.4167063570694212,0.8078466716303491,HIGH_RA_INCREASE_1P1,True
4,18,广东,191259406.86816654,202397.2754674093,191051748.17931125,210156922.9972424,191254145.45477864,0.0010582343571049553,0.998914256337737,1.0988056819715109,0.9999724906948418,0.587452102410514,0.09,0.08628811405436472,7.582659292368299,1.3,7.299174490375231,4.67979987122047,0.6695810456446019,9.823978560240338,0.05804020658030562,0.000818661467980375,0.477483615356846,1.9575836150085797,1.324944381556325,HIGH_RA_INCREASE_1P1,True
4,19,广西,67306708.83876626,212311.62078793094,67089977.17350256,73798974.89085282,67302288.79429048,0.0031543901707707183,0.9967799396374752,1.096457933601223,0.9999343298082459,0.3976142683048735,0.09,0.08756573593359257,1.7816990465169973,1.3,7.307293092772359,4.673994728923923,0.6738083049747161,9.431889573230835,0.044353806726643574,0.0008178353353922585,0.893622534846173,1.0559578674063324,0.5576390478961597,HIGH_RA_INCREASE_1P1,True
4,20,海南,14673330.466888333,214887.14189344732,14453191.694022465,15898510.863424713,14668078.835915912,0.01464474219934998,0.9849973546658252,1.0834970901324077,0.9996420968651751,0.7491381966502011,0.09,0.08665916567159612,0.7716712702698494,0.8,7.316992298762393,4.668394371940485,0.6807841882529774,9.004494816157385,0.0031500283946782615,0.0007905521981277364,1.8304262185687068,1.2419605594280527,0.4387892365044897,HIGH_RA_INCREASE_1P1,True
4,21,重庆,50663834.63130832,212075.1226117228,50447474.65090454,55492222.115995005,50659549.77351627,0.004185927183661469,0.9957294985273367,1.0953024483800704,0.9999154257109981,0.7120404605970874,0.09,0.08592933647593602,2.3291598175064054,1.3,7.296071820303601,4.681968260456182,0.6678239612386703,9.980577360560655,0.037311523386902135,0.0008251345588043968,1.1312565374627988,1.6103797622666287,0.7556010897607571,HIGH_RA_INCREASE_1P1,True
4,22,四川,94830047.41899477,213559.7344533151,94611235.42704573,104072358.96975031,94824795.16149905,0.0022520260219814924,0.997692587972858,1.0974618467701438,0.9999446139948396,0.5635162071702225,0.09,0.08906236770976826,3.5392857503507025,1.3,7.298598811085347,4.679497355629089,0.6665230397687205,9.87747773976958,0.05081339816436037,0.0008360887003364681,0.6471827529778504,1.5639154818692091,0.9494486747398813,HIGH_RA_INCREASE_1P1,True
4,23,贵州,39447014.665611394,215616.93196570282,39226197.27555258,43148817.00310784,39441814.20751828,0.005465988587310526,0.9944021774035205,1.0938423951438727,0.9998681659908311,0.6044172428011766,0.09,0.08979025252500024,1.5369987642540361,1.3,7.303001443219733,4.6762767221851345,0.6688319908865761,9.658859809320175,0.031049010437501412,0.0008156450409282368,1.032123983257362,1.3109652918730739,0.6451207222955374,HIGH_RA_INCREASE_1P1,True
4,24,云南,68611984.86091176,211564.23705349336,68395164.86341207,75234681.34975328,68606729.10046557,0.0030834880740204544,0.9968399107249379,1.0965239017974318,0.9999233987989584,0.423270036378296,0.09,0.08689884944486685,1.9405640708806016,1.3,7.309027026270816,4.67318721873283,0.6755250920803058,9.352144881275603,0.04466180490326255,0.0008232181669909355,0.915204897857882,1.1223138132516461,0.5860019544159122,HIGH_RA_INCREASE_1P1,True
4,25,西藏,6325734.326183821,215296.48103919724,6105186.573961071,6715705.231357179,6320483.055000268,0.03403501790266949,0.9651348379729058,1.0616483217701966,0.9991698558755753,0.7067027733105824,0.09,0.08467156359368697,0.3181917736865994,0.8,7.337665645079419,4.65844667685021,0.6945311525704106,8.254782579885463,0.08506639706180075,0.0007744931672544197,2.6842442274789673,0.9519473348738489,0.2583833416291302,HIGH_RA_INCREASE_1P1,True
4,26,陕西,73897910.2910824,208988.69630727396,73683662.64844787,81052028.91329266,73892651.34475514,0.002828073155033365,0.9971007618241083,1.0968108380065191,0.9999288349791416,0.4827764074536124,0.09,0.08403969760802892,2.3337356678428653,1.3,7.29122745539889,4.685852338441402,0.6662381170593689,10.233359108664496,0.0451437812120179,0.0008261042375021788,1.0148715940967232,1.276834793819483,0.6337052929627977,HIGH_RA_INCREASE_1P1,True
4,27,甘肃,25177704.67938732,215852.75583069964,24956602.10862532,27452262.31948785,25172454.86445602,0.008573170532396293,0.9912183190017708,1.090340150901948,0.9997914895341672,0.5404741485497713,0.09,0.09,0.9329387958085383,0.9329387958085383,6.466961186474746,4.627701639766433,0.63400539962042,8.515678891990895,0.019703298066700903,0.0004020058947540317,1.233824393835154,1.0755387353608545,0.4814786418883669,HIGH_RA_INCREASE_1P1,True
4,28,青海,17578407.529567722,213517.63364117863,17359634.45474902,19095597.900223926,17573152.0883902,0.01214658570647152,0.9875544428896239,1.0863098871785863,0.9997010285960954,0.35984614794325237,0.09,0.07643437394951831,0.45925989268907397,0.8,7.322368178144387,4.6764221619681665,0.6891246478453418,9.160613218813099,0.007376269170965788,0.0008115215925750263,2.239539611643979,0.695994950573659,0.21484378461433917,HIGH_RA_INCREASE_1P1,True
4,29,宁夏,18640640.44456374,213558.06600016166,18421827.717649393,20264010.489414334,18635385.783649553,0.011456584157356174,0.9882615231185279,1.0870876754303807,0.999718107275884,0.42365514810964006,0.09,0.07895859216426679,0.5574301619344971,0.8,7.301101247277664,4.683660191681744,0.6759120752883916,9.877302751750987,0.009888673653677849,0.0008079506161116079,2.0969959320632348,0.8099810971474289,0.2615376690559019,HIGH_RA_INCREASE_1P1,True
4,30,新疆,49250553.031937115,211042.3522678856,49034250.78681268,53937675.86549395,49245293.13908056,0.004285075786479649,0.9956081255578151,1.0951689381135967,0.9998932013442947,0.4211497069123996,0.09,0.08353289813421869,1.4438950437225937,1.3,7.347809255856037,4.654628863840017,0.7008497352996951,7.955821658139728,0.037461065678886296,0.0008310606869417203,1.2312481360764789,1.0354932829952574,0.4640870131172917,HIGH_RA_INCREASE_1P1,True
5,0,北京,58719043.066994764,213820.1816025098,64355761.66993297,64355761.66993297,64569581.85153548,0.00364141120894212,1.0959947286011977,1.0959947286011977,1.0996361398101397,0.37275601921692036,0.09,0.07859417868868851,1.5487728810717103,1.3,7.292983630100972,4.68834394180652,0.6711459314448159,10.26167368813058,0.12141103635581385,0.5411579017381718,0.07159390685695577,1.0438848863321568,1.0438848863321568,NONE,False
5,1,天津,64593598.72309723,211049.08112670452,70820820.61055595,70820820.61055595,71031869.69168265,0.003267337403377064,1.096406176626787,1.096406176626787,1.0996735140301641,0.12144838238777428,0.09,0.06490660663385923,0.4729587284973398,0.8,7.288562159286361,4.692149473185553,0.6820227015285153,10.447231459210347,0.12142474271380399,0.59585074498358,0.07161878122782528,0.39024400801641196,0.39024400801641196,NONE,False
5,2,河北,113705229.18254791,213306.35441222924,124841136.28396468,124841136.28396468,125054442.6383769,0.0018759590561114549,1.097936631247967,1.097936631247967,1.0998125903040783,0.1766965245897775,0.09,0.08640845698536795,1.4504404668302795,1.3,7.2923861245920865,4.684305549761911,0.6648574235264426,10.177566400387763,0.1266457056184902,0.37081145311495234,0.07168950098255378,0.6266341556286903,0.6266341556286903,NONE,False
5,3,山西,53478727.38884524,217467.63016405381,58587409.90668884,58587409.90668884,58804877.536852896,0.00406643240746626,1.0955273763472013,1.0955273763472013,1.0995938087546675,0.18580979814487114,0.09,0.08643618707707713,0.6602551884331719,0.8,7.2940642503117825,4.68315952539063,0.6659772718705986,10.088382316741011,0.1206719980278439,0.48525460857690894,0.07158173661497491,0.5349766103902436,0.5349766103902436,NONE,False
5,4,内蒙古,82165502.99427319,209600.67525190432,90151498.94395185,90151498.94395185,90361099.61920375,0.002550957124506536,1.0971940249697647,1.0971940249697647,1.099744982094271,0.11392574188535876,0.09,0.07370799758098931,0.6220055355994913,0.8,7.303860439812775,4.68860371366665,0.6794410164355074,10.05372775834974,0.1238162565301244,0.5309024002826062,0.07163981761917082,0.3955553690913896,0.3955553690913896,NONE,False
5,5,辽宁,90061052.78222083,209808.29969949342,98834249.33119544,98834249.33119544,99044057.63089494,0.002329622997044425,1.0974138795622268,1.0974138795622268,1.0997435025592714,0.15939131906219825,0.09,0.08254977463162953,1.0084115971855478,1.0084115971855478,8.819086421451848,-1.6056263440889418,0.6516608558873784,10.234743357067838,0.12497165260480791,0.45300731175223496,0.07165073111536158,0.5404971432632109,0.5404971432632109,NONE,False
5,6,吉林,66308917.7271201,212864.87210535124,72705673.3684773,72705673.3684773,72918538.24058264,0.0032101997650052175,1.0964690099102756,1.0964690099102756,1.0996792096752808,0.09502824435829232,0.09,0.07865803958255277,0.44054855993661113,0.8,7.317612388516164,4.675627274691511,0.6857506792537439,9.214102141294305,0.1233063461396573,0.5251299325080848,0.07151185923866632,0.32493711581596874,0.32493711581596874,NONE,False
5,7,黑龙江,58424879.89838116,216111.9651742249,64029666.53111383,64029666.53111383,64245778.49628806,0.0036989714921127795,1.0959315045658822,1.0959315045658822,1.0996304760579951,0.1303893230245711,0.09,0.08488119788079496,0.5349361855771402,0.8,7.329460616724624,4.662645303821856,0.6895952081629786,8.543458858572384,0.12190601860741035,0.4868341338170352,0.07147622955143862,0.40768263626080453,0.40768263626080453,NONE,False
5,8,上海,66125294.30800852,212909.01395172576,72503639.65719175,72503639.65719175,72716548.67114347,0.003219781721651106,1.0964584795566006,1.0964584795566006,1.0996782612782514,0.35923322508441063,0.09,0.0786424087781942,1.6770420308499014,1.3,7.294990163692995,4.687216030776963,0.6723732319684564,10.164576280475996,0.12238213424354072,0.5264152218004294,0.07164576321082472,1.039957033311698,1.039957033311698,NONE,False
5,9,江苏,203535217.25929242,197495.68751861335,223671498.4587229,223671498.4587229,223868994.14624152,0.0009703268563445458,1.0989326636961207,1.0989326636961207,1.0999029905524655,0.2978917521322161,0.09,0.08043022235196078,4.544580199021053,1.3,7.288623817712869,4.689410194611844,0.6672965482129002,10.416742107770705,0.12869015858064614,0.3448254989588371,0.07176022004539773,1.1774118261509174,1.1774118261509174,NONE,False
5,10,浙江,124249656.20818298,208916.8879345525,136444828.85338667,136444828.85338667,136653745.74132124,0.001681428297753257,1.0981505544350998,1.0981505544350998,1.099831982732853,0.3042361872439247,0.09,0.08335383622787247,2.7678716023567667,1.3,7.2924023816121775,4.685427311973281,0.6675639803665033,10.178770584791778,0.12682165404979595,0.39514552686106874,0.07172681170325479,1.052620139838217,1.052620139838217,NONE,False
5,11,安徽,70182433.35888097,218778.0400911276,76959885.29560532,76959885.29560532,77178663.33569644,0.0031172763556429634,1.0965690645416575,1.0965690645416575,1.0996863408973003,0.31677862570991105,0.09,0.08895790152286001,1.5964585500227468,1.3,9.22163759513042,-0.4743903622480421,0.615703455315762,10.634333569771407,0.12351910814040767,0.40329873013880735,0.07164305469740695,0.9360666952294188,0.9360666952294188,NONE,False
5,12,福建,87795538.11850408,211839.7545174814,96342084.52317306,96342084.52317306,96553924.27769054,0.0024128760875244677,1.0973460222219162,1.0973460222219162,1.0997588983094406,0.2859630686841407,0.09,0.08227444691205953,1.7736642422919455,1.3,7.297514677116492,4.682945460532782,0.6716610833292032,9.944107065528083,0.12469457588283395,0.45931430220727687,0.07168963974008968,0.906333529158001,0.906333529158001,NONE,False
5,13,江西,51050047.92908307,219754.01896076332,55913122.40045586,55913122.40045586,56132876.41941663,0.0043046780145248415,1.0952609188169304,1.0952609188169304,1.0995655968314553,0.28900991441435114,0.09,0.08911970920702914,1.02364135204711,1.02364135204711,8.595776918090225,-0.03374734453058034,0.6329240410930179,10.305389628240729,0.12038316598455445,0.44914886196587467,0.07158278910722138,0.7891980519278549,0.7891980519278549,NONE,False
5,14,山东,210016973.07581103,199453.0050091151,230799281.0847466,230799281.0847466,230998734.0897557,0.0009496994556583644,1.0989553734851405,1.0989553734851405,1.0999050729407989,0.19886371035090683,0.09,0.08264995684038133,3.1210419470498802,1.3,7.288099005896697,4.6884632056244655,0.6653072728517394,10.406795819332556,0.12902530588228012,0.31555795428627065,0.07174413059617435,0.8205862563713978,0.8205862563713978,NONE,False
5,15,河南,168320556.01470312,204382.14242224084,184927803.83888793,184927803.83888793,185132185.98131016,0.0012142435081095363,1.098664406875736,1.098664406875736,1.0998786503838456,0.18430008965395644,0.09,0.08521866606394114,2.2946045852167,1.3,8.83290515619476,-1.6750483472151503,0.6479438455939435,10.999023040474583,0.12840138053868122,0.3213617961735731,0.07170951524958946,0.7218273766108747,0.7218273766108747,NONE,False
5,16,湖北,101805153.6623069,212673.00481950073,111754127.66343018,111754127.66343018,111966800.66824968,0.0020890200266771206,1.0977256420055566,1.0977256420055566,1.0998146620322335,0.2662105369019177,0.09,0.08512260113770154,1.9313898971099814,1.3,7.289027098166973,4.686897849930697,0.6637912744601263,10.349766682043725,0.1258331464713751,0.4066103570904763,0.071691560811457,0.8800598549511711,0.8800598549511711,NONE,False
5,17,湖南,93791807.14892803,215689.5062605809,102933555.42458294,102933555.42458294,103149244.93084352,0.0022996625485432504,1.097468516212073,1.097468516212073,1.0997681787606162,0.24828696540655876,0.09,0.08720613455511039,1.663911479897612,1.3,7.293179148441233,4.683594093713366,0.6646232773624539,10.142929229884672,0.12549538152953654,0.38889721393721777,0.07168010000061686,0.8078466716303491,0.8078466716303491,NONE,False
5,18,广东,191259406.86816654,207673.6566193859,210156922.9972424,210156922.9972424,210364596.6538618,0.0010858219212325256,1.0988056819715109,1.0988056819715109,1.0998915038927435,0.34812049126301775,0.09,0.08628811405436472,5.100645035128919,1.3,7.29918838316827,4.679790750961858,0.6695904907178541,9.823275470693021,0.1289175251276009,0.27461228528988124,0.07174846326534667,1.324944381556325,1.324944381556325,NONE,False
5,19,广西,67306708.83876626,217588.02112609465,73798974.89085282,73798974.89085282,74016562.91197892,0.0032327835498141564,1.096457933601223,1.096457933601223,1.099690717151037,0.18091922959820694,0.09,0.08756573593359257,0.8508837051471668,0.8508837051471668,7.307306349265199,4.6739860797418675,0.6738171883209307,9.431257475622528,0.12310993715725616,0.43408831345018406,0.07162312238353552,0.5576390478961597,0.5576390478961597,NONE,False
5,20,海南,14673330.466888333,220163.5469923937,15898510.863424713,15898510.863424713,16118674.410417106,0.01500433371205073,1.0834970901324077,1.0834970901324077,1.0985014238444584,0.21189367520166158,0.09,0.08665916567159612,0.19978567429821953,0.8,7.3170049028992645,4.66838674132625,0.6807921090014395,9.003962333415135,0.10173613582893348,0.6216095302443305,0.07100630645297601,0.4387892365044897,0.4387892365044897,NONE,False
5,21,重庆,50663834.63130832,217351.52169114814,55492222.115995005,55492222.115995005,55709573.637686156,0.004290072460421959,1.0953024483800704,1.0953024483800704,1.0995925208404924,0.2758238069949881,0.09,0.08592933647593602,0.9484109975501948,0.9484109975501948,7.296086658904051,4.681958461851832,0.6678341222941849,9.979807173891892,0.12015232561839961,0.4972232016850835,0.07154633829328105,0.7556010897607571,0.7556010897607571,NONE,False
5,22,四川,94830047.41899477,218453.76421225123,104072358.96975031,104072358.96975031,104290812.73396257,0.002303634450872311,1.0974618467701438,1.0974618467701438,1.0997654812210163,0.29400845638332795,0.09,0.08906236770976826,2.061471102361216,1.3,8.515690099307818,-1.3381294075605195,0.6524513699136493,10.68338532283479,0.1260105874451085,0.34941398795561496,0.07163405836815118,0.9494486747398813,0.9494486747398813,NONE,False
5,23,贵州,39447014.665611394,220893.33828784624,43148817.00310784,43148817.00310784,43369710.34139568,0.005599747919084325,1.0938423951438727,1.0938423951438727,1.099442143062957,0.24979770646262472,0.09,0.08979025252500024,0.668068687819808,0.8,7.303015073939321,4.6762671153710595,0.6688413536733729,9.658162815272433,0.11736070289767042,0.47272675825873167,0.0714846002722882,0.6451207222955374,0.6451207222955374,NONE,False
5,24,云南,68611984.86091176,216840.63581521518,75234681.34975328,75234681.34975328,75451521.9855685,0.0031603900725913742,1.0965239017974318,1.0965239017974318,1.0996842918700231,0.18989024843290345,0.09,0.08689884944486685,0.9127120660691046,0.9127120660691046,7.309040661847539,4.673178577776024,0.6755338937221953,9.351522531021695,0.12332634573475731,0.44047410008037546,0.07160674400440414,0.5860019544159122,0.5860019544159122,NONE,False
5,25,西藏,6325734.326183821,220572.88650026874,6715705.231357179,6715705.231357179,6936278.117857448,0.034869135364610795,1.0616483217701966,1.0616483217701966,1.0965174571348073,0.1489079637692337,0.09,0.08467156359368697,0.04856839968727521,0.8,7.337682809194011,4.658437619496586,0.6945411047689024,8.254187787845705,0.062385051716889794,0.7096037524490607,0.06989069872110121,0.2583833416291302,0.2583833416291302,NONE,False
5,26,陕西,73897910.2910824,214265.08719843024,81052028.91329266,81052028.91329266,81266294.0004911,0.0028994742389120928,1.0968108380065191,1.0968108380065191,1.0997103122454313,0.20379839827048313,0.09,0.08403969760802892,1.0221059358713656,1.0221059358713656,7.291244314242148,4.6858415620918485,0.6662492506288654,10.23248801245139,0.12354918601725928,0.4681442572316231,0.07162102826121641,0.6337052929627977,0.6337052929627977,NONE,False
5,27,甘肃,25177704.67938732,221129.16259299757,27452262.31948785,27452262.31948785,27673391.482080847,0.008782737164044716,1.090340150901948,1.090340150901948,1.0991228880659927,0.20247643465255108,0.09,0.09,0.35087215820100004,0.8,9.017776402077523,-1.4470369126069114,0.6500924962618194,10.31197928909504,0.11243273739748205,0.5204311610383526,0.07127257099573048,0.4814786418883669,0.4814786418883669,NONE,False
5,28,青海,17578407.529567722,218794.0342790526,19095597.900223926,19095597.900223926,19314391.934502978,0.012446749451622996,1.0863098871785863,1.0863098871785863,1.0987566366302093,0.08592826567210916,0.08592826567210916,0.07643437394951831,0.08809889079058573,0.8,7.322387382829742,4.676413568685853,0.6891352579520958,9.159918973800332,0.10679472981856963,0.6693715084761005,0.0710840950297682,0.21484378461433917,0.21484378461433917,NONE,False
5,29,宁夏,18640640.44456374,218834.46698351504,20264010.489414334,20264010.489414334,20482844.95639785,0.011739643154124289,1.0870876754303807,1.0870876754303807,1.098827318584505,0.10852942437048865,0.09,0.07895859216426679,0.11815160560347622,0.8,7.301119634363588,4.683650483860381,0.6759231532938108,9.876495146507189,0.10787630357696143,0.6541362058864424,0.07113876341764369,0.2615376690559019,0.2615376690559019,NONE,False
5,30,新疆,49250553.031937115,215394.63446915467,53937675.86549395,53937675.86549395,54153070.499963105,0.004373446006372343,1.0951689381135967,1.0951689381135967,1.099542384119969,0.15884509857741558,0.09,0.08353289813421869,0.5406379988748348,0.8,8.75939373404474,-1.7918056255357453,0.6755683060231278,8.414615797714669,0.12036013773523702,0.5197822030886161,0.07148506426927859,0.4640870131172917,0.4640870131172917,NONE,False
6,0,北京,58719043.066994764,208299.57179179494,64355761.66993297,70791337.83692627,64564061.24172477,0.0035473938421329196,1.0959947286011977,1.2055942014613175,1.0995421224433308,0.39877445435405695,0.09,0.07859417868868851,1.635706260640131,1.3,7.323202056347119,4.673022399559101,0.6889551715816113,9.00822525824714,0.01943755691421245,0.01679000130393926,0.08958596995037738,1.0438848863321568,0.9580564683479706,HIGH_RA_INCREASE_1P1,True
6,1,天津,64593598.72309723,205530.14226532573,70820820.61055595,77902902.67161155,71026350.75282127,0.003181896446835261,1.096406176626787,1.206046794289466,1.0995880730736223,0.11967110303521654,0.09,0.06490660663385923,0.6548738885543061,0.8,7.309251791867705,4.675068436433502,0.698589475236274,9.164177982884192,0.07782330457986109,0.008076716203218925,0.06296362045380866,0.39024400801641196,0.3671282821982242,HIGH_RA_INCREASE_1P1,True
6,2,河北,113705229.18254791,207787.91548936768,124841136.28396468,137325249.91236115,125048924.19945404,0.0018274262053135204,1.097936631247967,1.2077302943727637,1.0997640574532803,0.18129721563789947,0.09,0.08640845698536795,1.5328557722627794,1.3,7.31859370255087,4.667599563126706,0.6819698078542156,8.940622131624048,0.009005534291434913,0.014478230786975521,0.08720566890975778,0.6266341556286903,0.5763713099997673,HIGH_RA_INCREASE_1P1,True
6,3,山西,53478727.38884524,211963.9526322496,58587409.90668884,64446150.897357725,58799373.85932109,0.00396351900992434,1.0955273763472013,1.2050801139819214,1.0994908953571256,0.18515631796945484,0.09,0.08643618707707713,0.7933843281688471,0.8,7.320663358984962,4.666348718837662,0.6832367824852374,8.855092639071783,0.08442854243875386,0.009743354798759318,0.061140935559264475,0.5349766103902436,0.5041522689993004,HIGH_RA_INCREASE_1P1,True
6,4,内蒙古,82165502.99427319,204068.69647907084,90151498.94395185,99166648.83834703,90355567.64043091,0.00248362985732947,1.0971940249697647,1.2069134274667412,1.0996776548270941,0.11223202216514748,0.09,0.07370799758098931,0.8005933339218186,0.8005933339218186,7.330250078600113,4.671844816909887,0.6970648631037225,8.792866425394374,0.08273719875495922,0.009035424618335175,0.06195709682906636,0.3955553690913896,0.3724777302891913,HIGH_RA_INCREASE_1P1,True
6,5,辽宁,90061052.78222083,206220.98288666244,98834249.33119544,108717674.264315,99040470.3140821,0.0022897909419883336,1.0974138795622268,1.2071552675184496,1.0997036705042151,0.16020708356981173,0.09,0.08254977463162953,1.1586273217550327,1.1586273217550327,7.336620402835125,4.661434095859958,0.6949783613066094,8.36050901243876,0.03820240163479949,0.002051240053653647,0.0738489440185528,0.5404971432632109,0.5033269774802449,HIGH_RA_INCREASE_1P1,True
6,6,吉林,66308917.7271201,207336.01500197587,72705673.3684773,79976240.70532504,72913009.38347928,0.0031268194702743007,1.0964690099102756,1.2061159109013033,1.09959582938055,0.09398418061462803,0.09,0.07865803958255277,0.5631402156499443,0.8,7.351730534435242,4.66007747350466,0.7045065601784888,8.062774420002915,0.06794246837332452,0.005516673715534104,0.0656006779289211,0.32493711581596874,0.30493328556013094,HIGH_RA_INCREASE_1P1,True
6,7,黑龙江,58424879.89838116,210598.66489365874,64029666.53111383,70432633.18422522,64240265.19600749,0.0036046058675679713,1.0959315045658822,1.2055246550224705,1.0995361104334502,0.12849278961122867,0.09,0.08488119788079496,0.6577979556639875,0.8,7.363024311870172,4.645381742325043,0.7086667517767731,7.448834788636316,0.08462202115692197,0.009675493150664294,0.061109168631314104,0.40768263626080453,0.38420423488250455,HIGH_RA_INCREASE_1P1,True
6,8,上海,66125294.30800852,207386.88214390966,72503639.65719175,79754003.62291093,72711026.53933567,0.0031362715934073774,1.0964584795566006,1.2061043275122605,1.099594751150008,0.3831178834765675,0.09,0.0786424087781942,1.7740181920859808,1.3,7.32321710146429,4.672951456311252,0.6889468869547779,9.005221800396612,0.01820734508067623,0.016551773586057417,0.08938340124794797,1.039957033311698,0.9546290425578088,HIGH_RA_INCREASE_1P1,True
6,9,江苏,203535217.25929242,191918.32954210963,223671498.4587229,246038648.3045952,223863416.788265,0.0009429244340433551,1.0989326636961207,1.2088259300657331,1.099875588130164,0.31429550504931564,0.09,0.08043022235196078,4.6297419596909375,1.3,7.315464978317482,4.674643486788387,0.6837276239388727,9.220297083464638,0.008379793555161275,0.014508982869471554,0.08731037071821723,1.1774118261509174,1.082866362594504,HIGH_RA_INCREASE_1P1,True
6,10,浙江,124249656.20818298,203383.30418250934,136444828.85338667,150089311.73872536,136648212.15756917,0.0016368922891966495,1.0981505544350998,1.20796560987861,1.0997874467242963,0.3211359744979005,0.09,0.08335383622787247,2.8569309587058975,1.3,7.318233728311867,4.67025366055454,0.6837801930902818,9.015535709431857,0.01044916082760905,0.014884759902701772,0.08767920797674567,1.052620139838217,0.9677670880518676,HIGH_RA_INCREASE_1P1,True
6,11,安徽,70182433.35888097,213773.39349384038,76959885.29560532,84655873.82516585,77173658.68909916,0.003045967249392746,1.0965690645416575,1.2062259709958232,1.0996150317910502,0.3352725684455838,0.09,0.08895790152286001,1.6466613230025813,1.3,7.3166959633084305,4.667286417665435,0.6787466507839648,9.003171249942886,0.011543456844836708,0.014863876671558307,0.08757182489836124,0.9360666952294188,0.8606941388141413,HIGH_RA_INCREASE_1P1,True
6,12,福建,87795538.11850408,206315.47636946163,96342084.52317306,105976292.97549038,96548399.99954252,0.002349954004393509,1.0973460222219162,1.207080624444108,1.0996959762263097,0.3001547053345892,0.09,0.08227444691205953,1.8837151230552978,1.3,7.324187299069851,4.668120680986291,0.68792831695368,8.81662842250056,0.013896406265206718,0.015608836447390972,0.08841746804915607,0.906333529158001,0.8327076289785056,HIGH_RA_INCREASE_1P1,True
6,13,江西,51050047.92908307,214467.81082753235,55913122.40045586,61504434.640501454,56127590.21128339,0.004201128491112554,1.0952609188169304,1.2047870106986236,1.099462047308043,0.29951950713656483,0.09,0.08911970920702914,1.1206694209728785,1.1206694209728785,7.319878265556778,4.665168574000078,0.6806709172452584,8.864532102549639,0.03376331404108868,0.0027182944860724145,0.07449566669422159,0.7891980519278549,0.73448230308447,HIGH_RA_INCREASE_1P1,True
6,14,山东,210016973.07581103,193882.4546005144,230799281.0847466,253879209.19322127,230993163.5393471,0.0009231751689446907,1.0989553734851405,1.2088509108336545,1.0998785486540852,0.20524805971557927,0.09,0.08264995684038133,3.21561034638045,1.3,7.315072882290822,4.67263750314372,0.6822912225399052,9.162358653697222,0.006822507647782028,0.014122206665907466,0.08687952270142696,0.8205862563713978,0.7549928388859879,HIGH_RA_INCREASE_1P1,True
6,15,河南,168320556.01470312,201772.26706582066,184927803.83888793,203420584.22277674,185129576.10595375,0.0011987381211371205,1.098664406875736,1.2085308475633099,1.0998631449968732,0.18956656968776903,0.09,0.08521866606394114,2.3759151085186243,1.3,7.313665367351414,4.671361971635021,0.6797438467746719,9.165565458191976,0.00681097420532184,0.01407476512398631,0.08679357495786855,0.7218273766108747,0.6641807545088381,HIGH_RA_INCREASE_1P1,True
6,16,湖北,101805153.6623069,207153.46747452795,111754127.66343018,122929540.42977321,111961281.13090472,0.0020348033475954173,1.0977256420055566,1.2074982062061124,1.099760445353152,0.2784783579414669,0.09,0.08512260113770154,2.0222773706050403,1.3,7.314207428810745,4.671110318847136,0.6801505843851193,9.144011292112209,0.011088046997760004,0.014960758386717732,0.08772487931784156,0.8800598549511711,0.8090831346094557,HIGH_RA_INCREASE_1P1,True
6,17,湖南,93791807.14892803,210180.73939454483,102933555.42458294,113226910.96704125,103143736.16397749,0.002240928560645044,1.097468516212073,1.2072153678332804,1.099709444772718,0.25875311201870327,0.09,0.08720613455511039,1.7396276029850386,1.3,7.317904811020782,4.667490371612109,0.6809492689742337,8.959993681414922,0.010271009708938572,0.01470741756025129,0.08744174672233784,0.8078466716303491,0.7428873078169775,HIGH_RA_INCREASE_1P1,True
