step,index_0,index_1,name,mt,ra0,wt0,ra,wjt,rk,divrate,Zt_used,Zt_after,GovInv_used,GovInv_after,Zt_changed,GovInv_ratio,Yt,Kt,Lt_supply,Y_over_K,Kt_supply_derived,alpha,N,Kt0,Zt_init,production_identity_pass,nk_gap,yt_gap,Y_over_target,z_reset_candidate,provenance,raw_price_gap,gate,expected_gov_multiplier,inferred_ra_trigger,captured_action_class,enabled_action_is_source_multiplier,gov_expectation_matches,zt_expectation_matches,action_evidence
6,16,17,湖北,,,,,,,,1.1315118859239708,1.2361660651699862,69103298.56346747,76013628.41981423,True,1.1,38464359.469505735,69103472.11171708,3041083.1517999982,0.5566197803682252,173.5482496023178,0.772866243094144,358000.0,76781442.8482972,0.0006926198455034483,True,0.005099543446989152,0.0070042497860806074,0.9153397086405018,1.2361660651699862,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,17,18,湖南,,,,,,,,1.1157419407292595,1.2188328933377044,58475561.368829764,64323117.50571275,True,1.1,33344825.768922172,58475737.834366485,3044685.6334825405,0.5702335191284281,176.46553672105074,0.772866243094144,373858.0,64972845.9653664,0.0006933324069686307,True,0.005694347964931512,0.006919030247970581,0.9154183045338267,1.2188328933377044,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,18,19,广东,,,,,,,,1.5177874850713224,1.658077810443399,141438453.0742206,155582298.38164267,True,1.1,89047076.65206805,141438618.69094265,2937908.312999413,0.6295810682840781,165.61672204732895,0.772866243094144,696000.0,157153836.749134,0.0009725027967433352,True,0.004262501293564758,0.00694983943715477,0.9153897817771527,1.658077810443399,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,19,20,广西,,,,,,,,0.706954145079166,0.7706112671593677,47537801.189619295,52291581.308581226,True,1.1,18006434.92986544,47537977.52906918,3047141.3589525106,0.37877999582238464,176.33944988250732,0.772866243094144,256200.0,52819779.099576995,0.0006223369520165091,True,0.015456362141552216,0.004775798681436294,0.9173939899492322,0.7706112671593677,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,20,21,海南,,,,,,,,0.6332644132752523,0.7076432466069686,9027359.13287727,9930095.046164997,True,1.1,4394538.1186600095,9027539.284227675,2835309.0616992237,0.4867924669503082,180.1513504050672,0.772866243094144,53600.0,10030399.0365303,0.00038281495183633223,True,0.08717418821744105,0.029187862467365933,0.8948921879939499,0.7076432466069686,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,21,22,重庆,,,,,,,,0.9188777579272271,1.002663557003175,35370862.48582596,38907948.734408565,True,1.1,18661576.19946975,35371039.361713566,3074590.556276832,0.527594793260994,176.87588760256767,0.772866243094144,166323.0,39300958.3175844,0.0006868337888017926,True,0.012028311819748394,0.005814410364237466,0.9164367763336564,1.002663557003175,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,22,23,四川,,,,,,,,1.2506653829501253,1.3670552664114202,62577968.228057794,68835765.05086358,True,1.1,39249452.92571409,62578146.35565834,2997801.2498846943,0.6272070237210716,178.12760054320097,0.772866243094144,469000.0,69531075.8089531,0.0007046610342276092,True,0.0028129191177289625,0.007523725733593167,0.9148608792043768,1.3670552664114202,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,23,24,贵州,,,,,,,,0.7959168756872512,0.8734765410619945,29523092.91312267,32475402.20443494,True,1.1,13989933.742368203,29523271.62305085,3010269.708366899,0.4738612278811708,178.7099281810224,0.772866243094144,188600.0,32803436.570136297,0.0006090843098101169,True,0.0127105000154899,0.011489287105577395,0.9112057831794265,0.8734765410619945,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,24,25,云南,,,,,,,,0.7427824542350093,0.8092268485457681,48450852.72803241,53295938.00083566,True,1.1,19166153.007954687,48451029.48802536,3024096.9481234537,0.39557782797353336,176.7599929496646,0.772866243094144,282200.0,53834280.8089249,0.0007110216288681008,True,0.01763593516414319,0.004236057775015456,0.9178915103593468,0.8092268485457681,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,25,26,西藏,,,,,,,,0.2852230749303066,0.31731229557726787,5414279.3751376085,5955707.31265137,True,1.1,1328199.9408265657,5414459.815223885,2787937.203043262,0.24530608521501152,180.44008627627045,0.772866243094144,7853.660000000001,6015865.97237512,0.0007579273359250301,True,0.05860850312611099,0.0248719631247023,0.898871802025247,0.31731229557726787,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,26,27,陕西,,,,,,,,0.8890036273020985,0.9701359923078269,45519137.28732276,50071051.01605504,True,1.1,21939623.241684612,45519312.88288835,3073630.5075666495,0.4819849389671295,175.59556558728218,0.772866243094144,211200.0,50576819.2081364,0.000652876469041312,True,0.01096039187252984,0.005886592061709828,0.9163701113565272,0.9701359923078269,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,27,28,甘肃,,,,,,,,0.6657424018173745,0.7428715195373554,16581555.198307622,18239710.718138386,True,1.1,7389943.314888649,16581735.619097792,2833102.8050783304,0.4456676601680575,180.42079016938806,0.772866243094144,133700.0,18423950.2203418,0.0005131096729274248,True,0.08653020401097611,0.02779640015423679,0.8961743508917729,0.7428715195373554,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,28,29,青海,,,,,,,,0.29075678185525744,0.323530062932329,11734206.71313906,12907627.384452969,True,1.1,2469630.269584467,11734386.170243703,2828173.4371254197,0.210460967770688,179.45710464194417,0.772866243094144,32930.0,13038007.4590434,0.0005277056201467056,True,0.0702662176221649,0.025055797037829453,0.8987009714645077,0.323530062932329,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,29,30,宁夏,,,,,,,,0.3523216578387426,0.3919646685192625,12493104.50331288,13742414.95364417,True,1.1,3155190.010452067,12493283.765879774,2884625.722456782,0.25255089611181014,179.26256689429283,0.772866243094144,34500.0,13881227.2259032,0.000594643144096446,True,0.0697675950803518,0.024882432483820938,0.898860754898444,0.3919646685192625,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
6,30,31,新疆,,,,,,,,0.6062701905125759,0.6687664791418038,31816979.641904578,34998677.60609504,True,1.1,11059074.858490232,31817158.253100306,2747465.238980819,0.3475821055581738,178.6111957281828,0.772866243094144,44039.04,35352199.6021162,0.0006624231201077291,True,0.035653902401231896,0.016540192281214283,0.9065499085578775,0.6687664791418038,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,0,1,北京,,,,,,,,1.2575784767987246,1.1522630950115091,48777733.9298306,53655507.32281367,True,1.1,33091187.620295115,48874831.94760524,3200118.5163934166,0.6770598752292285,97098.01777463406,0.772866243094144,123780.0,49270438.3129602,0.0016341152925786636,True,0.03272787739003502,0.18652808948637012,1.091398728504937,1.1522630950115091,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,1,2,天津,,,,,,,,0.5402273398259859,0.4969545464125862,50823434.78692732,55905778.26562006,True,1.1,14526509.066110902,50919851.69636144,3062033.30168861,0.2852818416034177,96416.90943411738,0.772866243094144,89700.0,51336802.8150781,0.0006331796953290661,True,0.07290046265232775,0.19612091630785433,1.0870759584066134,0.4969545464125862,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,2,3,河北,,,,,,,,0.8425513021096833,0.7727026200738203,89453208.33398478,98398529.16738327,True,1.1,35431958.984321445,89549829.56678866,3212261.116451861,0.39566752003581807,96621.23280388117,0.772866243094144,419600.0,90356776.0949341,0.00020325561576148244,True,0.051894379591456596,0.19762795836398084,1.0903952959667589,0.7727026200738203,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,3,4,山西,,,,,,,,0.8119639423062137,0.7460883363161818,37380752.30833803,41118827.53917184,True,1.1,17367147.44880274,37479823.83100902,3171584.1439313707,0.4633732412166246,99071.52267099172,0.772866243094144,178900.0,37758335.6649879,0.0006904139506587265,True,0.06030518836611676,0.1906633387208847,1.0882946466035017,0.7460883363161818,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,4,5,内蒙古,,,,,,,,0.5982892924251199,0.5509833071615624,56416446.2563617,62058090.881997876,True,1.1,17526563.425944302,56512797.61528412,3131763.803366681,0.3101344149560235,96351.35892242193,0.772866243094144,130400.0,56986309.349860296,0.0006509396292199082,True,0.061270247378955256,0.18449219356089475,1.085857383787647,0.5509833071615624,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,5,6,辽宁,,,,,,,,0.7694548958593758,0.7054233454414168,66383999.95855429,73022399.95440972,True,1.1,25644557.195341922,66480540.56449507,3179832.20157421,0.3857453170144315,96540.60594078153,0.772866243094144,226100.0,67054545.412681095,0.0002864698302222306,True,0.046845461891147355,0.19479952466062023,1.0907703875009855,0.7054233454414168,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,6,7,吉林,,,,,,,,0.45316003009043826,0.41658089643062013,51866410.38737886,57053051.42611675,True,1.1,12241984.502718125,51963475.35967648,2916771.028748541,0.23558825536557304,97064.97229762375,0.772866243094144,147424.0,52390313.5226049,0.00047331941528535383,True,0.08424328155906724,0.20635331683212432,1.0878079959336548,0.41658089643062013,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,7,8,黑龙江,,,,,,,,0.5883870348455478,0.5408817918496631,43782526.96886832,48160779.66575516,True,1.1,13974798.48100388,43880683.66073181,2941410.371389632,0.31847266986657563,98156.69186348468,0.772866243094144,163500.0,44224774.7160286,0.0005703841154289705,True,0.0738082461640539,0.1985945770370281,1.0878292516252583,0.5408817918496631,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,8,9,上海,,,,,,,,1.3914515820519975,1.275136157161979,53480892.88404264,58828982.172446914,True,1.1,39296747.747390956,53577663.81404625,3196067.5766029344,0.7334539237055849,96770.93000360578,0.772866243094144,137600.0,54021103.923275396,0.0015030642394494576,True,0.034790759742907795,0.18766088984933438,1.0912180430589444,1.275136157161979,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,9,10,江苏,,,,,,,,1.6369910903092058,1.5018945173071077,147880988.64103556,162669087.5051391,True,1.1,100924427.81893605,147972187.81035018,3134324.5741002248,0.6820499805563915,91199.16931462288,0.772866243094144,488700.0,149374736.001046,0.0001820044285805966,True,0.059440749690491845,0.20222600255188317,1.089950773137068,1.5018945173071077,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,10,11,浙江,,,,,,,,1.4159073719938078,1.2985690244592563,97160722.9119063,106876795.20309694,True,1.1,63243961.010679506,97255834.27604245,3163060.939777941,0.6502844943078004,95111.36413614452,0.772866243094144,369100.0,98142144.3554609,0.0004481765543902068,True,0.048130967067403496,0.1952826744986338,1.0903597308455846,1.2985690244592563,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,11,12,安徽,,,,,,,,1.305842373615601,1.196736416294668,53770112.801783144,59147124.08196146,True,1.1,37111670.40503173,53870862.783011675,3225342.374728278,0.6889006132037484,100749.9812285304,0.772866243094144,438530.0,54313245.2543264,0.000641551386937363,True,0.043828423781340886,0.1930751382944349,1.0911695807325277,1.196736416294668,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,12,13,福建,,,,,,,,1.0676968655148864,0.9788742563500382,74806531.3482512,82287184.48307632,True,1.1,39052882.46450687,74902869.03009628,3191315.785409178,0.5213803285534399,96337.68184508383,0.772866243094144,279100.0,75562152.8770214,0.0007909691648437431,True,0.03857182052106478,0.18961424562104123,1.0907395496292283,0.9788742563500382,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,13,14,江西,,,,,,,,1.1322009636066834,1.037005113919997,38256176.737857774,42081794.41164356,True,1.1,24802393.87926229,38355827.42515441,3257068.2185898647,0.6466395211434405,99650.6872966364,0.772866243094144,229500.0,38642602.7655129,0.0005972473033647159,True,0.04331651316222196,0.19330668380937244,1.0917988237558784,1.037005113919997,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,14,15,山东,,,,,,,,1.130456814288736,1.03709478511124,155715127.56326738,171286640.31959414,True,1.1,72648778.43162875,155806453.65769482,3156902.5440918435,0.46627579747907855,91326.09442743659,0.772866243094144,562100.0,157288007.639664,0.00033054728607754435,True,0.04872758589097592,0.19537942934691443,1.0900226580229906,1.03709478511124,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,15,16,河南,,,,,,,,0.9855675402944863,0.9039884884257202,127608654.45398897,140369519.89938787,True,1.1,54442288.55292044,127702196.19476497,3190404.01702798,0.42632225737048246,93541.7407760024,0.772866243094144,499200.0,128897630.76160501,0.0006181110089804474,True,0.040409455973839714,0.1903274721743402,1.0902434631782032,0.9039884884257202,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,16,17,湖北,,,,,,,,1.2361660651699862,1.1333767477239298,76013628.41981423,83614991.26179565,True,1.1,45833045.97221455,76110890.91573736,3208398.9651042293,0.6021877476504182,97262.4959231317,0.772866243094144,358000.0,76781442.8482972,0.0006926198455034483,True,0.04183118613889669,0.19157179800564883,1.0906929824107294,1.1333767477239298,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,17,18,湖南,,,,,,,,1.2188328933377044,1.1172586058162803,64323117.50571275,70755429.25628403,True,1.1,39737388.10187624,64421859.585080154,3212279.500141753,0.6168308142269034,98742.07936740667,0.772866243094144,373858.0,64972845.9653664,0.0006933324069686307,True,0.04182060217334538,0.19171077327721475,1.0909138555681233,1.1172586058162803,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,18,19,广东,,,,,,,,1.658077810443399,1.5210041303722905,155582298.38164267,171140528.21980694,True,1.1,106044493.0198429,155675412.02982458,3099545.3381010666,0.6811897372690215,93113.64818191528,0.772866243094144,696000.0,157153836.749134,0.0009725027967433352,True,0.04147597543468895,0.190881239528935,1.090120517974897,1.5210041303722905,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,19,20,广西,,,,,,,,0.7706112671593677,0.706163454989843,52291581.308581226,57520739.43943936,True,1.1,21419136.644335214,52390058.904599875,3215627.7248788946,0.4088397129565854,98477.59601864964,0.772866243094144,256200.0,52819779.099576995,0.0006223369520165091,True,0.0378064193222265,0.18952678460573424,1.0912647230809354,0.706163454989843,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,20,21,海南,,,,,,,,0.7076432466069686,0.6446058374360649,9930095.046164997,10923104.550781498,True,1.1,5390917.073451175,10030478.968247926,2987563.4279857604,0.5374536042113683,100383.92208292894,0.772866243094144,53600.0,10030399.0365303,0.00038281495183633223,True,0.08941476241411839,0.2267312122200873,1.0977921785841043,0.6446058374360649,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,21,22,重庆,,,,,,,,1.002663557003175,0.9183682436335313,38907948.734408565,42798743.60784943,True,1.1,22232289.344576817,39006686.31315989,3244249.1998345866,0.5699609847934248,98737.57875132561,0.772866243094144,166323.0,39300958.3175844,0.0006868337888017926,True,0.040050628618993,0.191340383413515,1.091788140491584,0.9183682436335313,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,22,23,四川,,,,,,,,1.3670552664114202,1.253226879040493,68835765.05086358,75719341.55594994,True,1.1,46798822.085601285,68935283.35630995,3162679.877701853,0.6788805355845046,99518.30544637144,0.772866243094144,469000.0,69531075.8089531,0.0007046610342276092,True,0.04298176401455889,0.19234329645754777,1.090828236510597,1.253226879040493,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,23,24,贵州,,,,,,,,0.8734765410619945,0.8017210601295292,32475402.20443494,35722942.42487843,True,1.1,16727349.987328194,32575135.140415512,3141518.9582481678,0.5135005554151886,99732.9359805733,0.772866243094144,188600.0,32803436.570136297,0.0006090843098101169,True,0.06260850053031697,0.19567042241735488,1.0895018036832815,0.8017210601295292,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,24,25,云南,,,,,,,,0.8092268485457681,0.7415575281923648,53295938.00083566,58625531.80091923,True,1.1,22786049.319381986,53394652.55378336,3191493.48896063,0.4267477777185657,98714.55294770002,0.772866243094144,282200.0,53834280.8089249,0.0007110216288681008,True,0.03678563295163029,0.18886921699544512,1.0912529612076831,0.7415575281923648,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,25,26,西藏,,,,,,,,0.31731229557726787,0.28752223710884933,5955707.31265137,6551278.043916508,True,1.1,1630726.6249334824,6055897.7822008515,2939922.084382004,0.26927908686411794,100190.46954948176,0.772866243094144,7853.660000000001,6015865.97237512,0.0007579273359250301,True,0.0846667408540891,0.22777194517765764,1.1036095808378839,0.28752223710884933,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,26,27,陕西,,,,,,,,0.9701359923078269,0.8889766281316104,50071051.01605504,55078156.117660545,True,1.1,26127660.47666693,50169174.847619094,3243140.8149965694,0.5207911143849895,98123.8315640539,0.772866243094144,211200.0,50576819.2081364,0.000652876469041312,True,0.039935135778395026,0.19088920483489336,1.0912952732478374,0.8889766281316104,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,27,28,甘肃,,,,,,,,0.7428715195373554,0.6791247394721482,18239710.718138386,20063681.789952226,True,1.1,9020129.11798542,18340259.80274485,2984385.922546167,0.4918212290883384,100549.08460646495,0.772866243094144,133700.0,18423950.2203418,0.0005131096729274248,True,0.08453285918351083,0.22059517017030528,1.0938660843290064,0.6791247394721482,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,28,29,青海,,,,,,,,0.323530062932329,0.2952117281697496,12907627.384452969,14198390.122898268,True,1.1,3011603.293846177,13007409.6944088,2981575.1679581744,0.23152982527648885,99782.30995583162,0.772866243094144,32930.0,13038007.4590434,0.0005277056201467056,True,0.07981224672000109,0.2194551269218532,1.095925507222044,0.2952117281697496,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,29,30,宁夏,,,,,,,,0.3919646685192625,0.3577956644126801,13742414.95364417,15116656.449008588,True,1.1,3845430.3277863865,13842129.957065776,3040737.2332763774,0.27780625812023024,99715.0034216065,0.772866243094144,34500.0,13881227.2259032,0.000594643144096446,True,0.07923678437564585,0.2187634706777688,1.0954986532960667,0.3577956644126801,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
7,30,31,新疆,,,,,,,,0.6687664791418038,0.6141413498662626,34998677.60609504,38498545.366704546,True,1.1,13284133.664254624,35096124.26841746,2863596.5082603656,0.3785071412061542,97446.66232242435,0.772866243094144,44039.04,35352199.6021162,0.0006624231201077291,True,0.07310001800376553,0.20119755352376312,1.0889455323069137,0.6141413498662626,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
8,0,1,北京,,,,,,,,1.1522630950115091,1.1522630950115091,53655507.32281367,53655507.32281367,False,1.0,32538478.336487964,53753842.3059714,3159189.0887993597,0.6053237673927792,98334.98315773159,0.772866243094144,123780.0,49270438.3129602,0.0016341152925786636,True,0.12837929423857575,0.016702612494577496,1.0731695184656442,1.0737009160108726,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
8,1,2,天津,,,,,,,,0.4969545464125862,0.4969545464125862,55905778.26562006,55905778.26562006,False,1.0,14448830.027874233,56003433.27323946,3124454.495053694,0.257999004407082,97655.0076194033,0.772866243094144,89700.0,51336802.8150781,0.0006331796953290661,True,0.10797565308049806,0.0053473988749221935,1.081262929649675,0.45960564520009717,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
