stage,turn,province,HJB_converged,HJB_iterations,HJB_statistic,HJB_classification
OUTER_TRAJECTORY,9,吉林,True,25,4.941590159290854e-08,HJB_CONVERGED
OUTER_TRAJECTORY,9,黑龙江,True,22,4.797102270970299e-08,HJB_CONVERGED
OUTER_TRAJECTORY,9,上海,True,25,2.7559581283753687e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,江苏,True,15,6.966383025996947e-10,HJB_CONVERGED
OUTER_TRAJECTORY,9,浙江,True,18,6.641975858201477e-11,HJB_CONVERGED
OUTER_TRAJECTORY,9,安徽,True,14,1.4065859588185958e-10,HJB_CONVERGED
OUTER_TRAJECTORY,9,福建,True,15,6.806680996618297e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,江西,True,14,4.385873886292302e-10,HJB_CONVERGED
OUTER_TRAJECTORY,9,山东,True,16,5.444622530603738e-11,HJB_CONVERGED
OUTER_TRAJECTORY,9,河南,True,13,3.8587284478808215e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,湖北,True,13,3.0649154325601558e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,湖南,True,13,5.116033729990477e-08,HJB_CONVERGED
OUTER_TRAJECTORY,9,广东,True,13,1.1449716286193734e-08,HJB_CONVERGED
OUTER_TRAJECTORY,9,广西,True,13,1.895456458456124e-08,HJB_CONVERGED
OUTER_TRAJECTORY,9,海南,True,14,8.485752989173534e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,重庆,True,13,8.968678688603404e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,四川,True,14,1.6717804918187085e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,贵州,True,14,2.035269286437824e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,云南,True,14,1.4615899601722049e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,西藏,True,16,2.716094460453178e-09,HJB_CONVERGED
OUTER_TRAJECTORY,9,陕西,True,26,1.9741142054385818e-10,HJB_CONVERGED
OUTER_TRAJECTORY,9,甘肃,True,13,2.049901137723964e-08,HJB_CONVERGED
OUTER_TRAJECTORY,9,青海,True,26,8.924860850356708e-11,HJB_CONVERGED
OUTER_TRAJECTORY,9,宁夏,True,27,3.0181634969039806e-10,HJB_CONVERGED
OUTER_TRAJECTORY,9,新疆,True,16,2.6742004166635525e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,北京,True,25,1.2138077210011033e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,天津,True,25,8.782474747448532e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,河北,True,13,2.9257568368024067e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,山西,True,13,9.674425349714966e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,内蒙古,True,25,2.5958390992286695e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,辽宁,True,15,9.510674825463639e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,吉林,True,25,4.860222801994496e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,黑龙江,True,26,2.01767966778732e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,上海,True,25,2.6908670847092253e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,江苏,True,15,6.950715558673437e-10,HJB_CONVERGED
OUTER_TRAJECTORY,10,浙江,True,18,6.724887313680483e-11,HJB_CONVERGED
OUTER_TRAJECTORY,10,安徽,True,14,1.408415606363178e-10,HJB_CONVERGED
OUTER_TRAJECTORY,10,福建,True,15,6.80199363500833e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,江西,True,14,4.388183150183522e-10,HJB_CONVERGED
OUTER_TRAJECTORY,10,山东,True,16,5.6312066121222415e-11,HJB_CONVERGED
OUTER_TRAJECTORY,10,河南,True,13,3.848855456567435e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,湖北,True,13,3.0629587755015564e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,湖南,True,13,5.134666070105709e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,广东,True,13,1.1461371407506249e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,广西,True,13,1.8952984071063383e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,海南,True,14,8.443633348065305e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,重庆,True,13,8.973799037192975e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,四川,True,14,1.6719821083199804e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,贵州,True,14,2.0417139090511682e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,云南,True,14,1.4589960350974707e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,西藏,True,16,2.7161335403036446e-09,HJB_CONVERGED
OUTER_TRAJECTORY,10,陕西,True,25,3.544731752569419e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,甘肃,True,13,2.0505597220221716e-08,HJB_CONVERGED
OUTER_TRAJECTORY,10,青海,True,26,9.75117764312472e-11,HJB_CONVERGED
OUTER_TRAJECTORY,10,宁夏,True,27,3.0176039444995695e-10,HJB_CONVERGED
OUTER_TRAJECTORY,10,新疆,True,16,2.6740822889337323e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,北京,True,25,1.2138743343825809e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,天津,True,25,8.81515127559851e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,河北,True,13,2.9254226152630736e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,山西,True,13,9.675006307219292e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,内蒙古,True,25,2.6089335136703085e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,辽宁,True,15,9.503526321452682e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,吉林,True,25,4.8624873016933634e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,黑龙江,True,26,2.0280820134388478e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,上海,True,25,2.6928415053362187e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,江苏,True,15,6.951510478359069e-10,HJB_CONVERGED
OUTER_TRAJECTORY,11,浙江,True,18,6.721068146475773e-11,HJB_CONVERGED
OUTER_TRAJECTORY,11,安徽,True,14,1.4083667565500946e-10,HJB_CONVERGED
OUTER_TRAJECTORY,11,福建,True,15,6.802154395302296e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,江西,True,14,4.3881787092914237e-10,HJB_CONVERGED
OUTER_TRAJECTORY,11,山东,True,16,5.62063728892781e-11,HJB_CONVERGED
OUTER_TRAJECTORY,11,河南,True,13,3.8492089515784755e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,湖北,True,13,3.063024500704614e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,湖南,True,13,5.1340274254130236e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,广东,True,13,1.1460762117110335e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,广西,True,13,1.8952956537532373e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,海南,True,14,8.445339094720339e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,重庆,True,13,8.974008203210815e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,四川,True,14,1.6719754469818326e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,贵州,True,14,2.041966151722363e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,云南,True,14,1.458853038371899e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,西藏,True,16,2.716129543500756e-09,HJB_CONVERGED
OUTER_TRAJECTORY,11,陕西,True,25,4.64566163316249e-11,HJB_CONVERGED
OUTER_TRAJECTORY,11,甘肃,True,13,2.050537606379521e-08,HJB_CONVERGED
OUTER_TRAJECTORY,11,青海,True,26,9.636824671588329e-11,HJB_CONVERGED
OUTER_TRAJECTORY,11,宁夏,True,27,3.0176217080679635e-10,HJB_CONVERGED
OUTER_TRAJECTORY,11,新疆,True,16,2.6740765157740043e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,北京,True,25,1.213868117133643e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,天津,True,25,8.814367902232334e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,河北,True,13,2.9254612066154095e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,山西,True,13,9.67499542703365e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,内蒙古,True,25,2.608671501036497e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,辽宁,True,15,9.504164122375869e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,吉林,True,25,4.862210856160232e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,黑龙江,True,26,2.0279060208849842e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,上海,True,25,2.692627898426281e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,江苏,True,15,6.951252906617356e-10,HJB_CONVERGED
OUTER_TRAJECTORY,12,浙江,True,18,6.721245782159713e-11,HJB_CONVERGED
OUTER_TRAJECTORY,12,安徽,True,14,1.4083845201184886e-10,HJB_CONVERGED
OUTER_TRAJECTORY,12,福建,True,15,6.802136187644692e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,江西,True,14,4.388192031967719e-10,HJB_CONVERGED
OUTER_TRAJECTORY,12,山东,True,16,5.6217253074919427e-11,HJB_CONVERGED
OUTER_TRAJECTORY,12,河南,True,13,3.849171648084848e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,湖北,True,13,3.0630178393664664e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,湖南,True,13,5.1340931506160814e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,广东,True,13,1.146080785829895e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,广西,True,13,1.8952958757978422e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,海南,True,14,8.445182331229262e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,重庆,True,13,8.974003318229506e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,四川,True,14,1.6719754469818326e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,贵州,True,14,2.0419612667410547e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,云南,True,14,1.4588685814942437e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,西藏,True,16,2.716132652125225e-09,HJB_CONVERGED
OUTER_TRAJECTORY,12,陕西,True,25,4.281819343532334e-11,HJB_CONVERGED
OUTER_TRAJECTORY,12,甘肃,True,13,2.0505401820969382e-08,HJB_CONVERGED
OUTER_TRAJECTORY,12,青海,True,26,9.654366195377406e-11,HJB_CONVERGED
OUTER_TRAJECTORY,12,宁夏,True,27,3.0176749987731455e-10,HJB_CONVERGED
OUTER_TRAJECTORY,12,新疆,True,16,2.674077848041634e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,北京,True,25,1.2138743343825809e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,天津,True,25,8.814481144980846e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,河北,True,13,2.9254579203552566e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,山西,True,13,9.67499720339049e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,内蒙古,True,25,2.608712801333013e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,辽宁,True,15,9.504099640622599e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,吉林,True,25,4.8622354587024574e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,黑龙江,True,26,2.0279324886018912e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,上海,True,25,2.692642109280996e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,江苏,True,15,6.951363928919818e-10,HJB_CONVERGED
OUTER_TRAJECTORY,13,浙江,True,18,6.721290191080698e-11,HJB_CONVERGED
OUTER_TRAJECTORY,13,安徽,True,14,1.4083756383342916e-10,HJB_CONVERGED
OUTER_TRAJECTORY,13,福建,True,15,6.8021370758231114e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,江西,True,14,4.3881787092914237e-10,HJB_CONVERGED
OUTER_TRAJECTORY,13,山东,True,16,5.6209259469142125e-11,HJB_CONVERGED
OUTER_TRAJECTORY,13,河南,True,13,3.8491765330661565e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,湖北,True,13,3.0630200598125157e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,湖南,True,13,5.134087466274195e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,广东,True,13,1.146080652603132e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,广西,True,13,1.8952957425710792e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,海南,True,14,8.445192545281088e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,重庆,True,13,8.974003762318716e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,四川,True,14,1.6719754469818326e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,贵州,True,14,2.041960822651845e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,云南,True,14,1.4588636965129353e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,西藏,True,16,2.7161313198575954e-09,HJB_CONVERGED
OUTER_TRAJECTORY,13,陕西,True,25,4.3151704431920734e-11,HJB_CONVERGED
OUTER_TRAJECTORY,13,甘肃,True,13,2.0505396935988074e-08,HJB_CONVERGED
OUTER_TRAJECTORY,13,青海,True,26,9.652678656379976e-11,HJB_CONVERGED
OUTER_TRAJECTORY,13,宁夏,True,27,3.0176305898521605e-10,HJB_CONVERGED
OUTER_TRAJECTORY,13,新疆,True,16,2.6740796243984732e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,北京,True,25,1.2138645644199642e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,天津,True,25,8.814476704088747e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,河北,True,13,2.9254580091730986e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,山西,True,13,9.674997070163727e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,内蒙古,True,25,2.6087079163517046e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,辽宁,True,15,9.504107190139166e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,吉林,True,25,4.862233948799144e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,黑龙江,True,26,2.0279310231074987e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,上海,True,25,2.692654543778872e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,江苏,True,15,6.951408337840803e-10,HJB_CONVERGED
OUTER_TRAJECTORY,14,浙江,True,18,6.721068146475773e-11,HJB_CONVERGED
OUTER_TRAJECTORY,14,安徽,True,14,1.408388961010587e-10,HJB_CONVERGED
OUTER_TRAJECTORY,14,福建,True,15,6.802135299466272e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,江西,True,14,4.388174268399325e-10,HJB_CONVERGED
OUTER_TRAJECTORY,14,山东,True,16,5.6213700361240626e-11,HJB_CONVERGED
OUTER_TRAJECTORY,14,河南,True,13,3.849176088976947e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,湖北,True,13,3.0630182834556763e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,湖南,True,13,5.134087954772326e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,广东,True,13,1.146080386149606e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,广西,True,13,1.8952956537532373e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,海南,True,14,8.445195209816347e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,重庆,True,13,8.974003318229506e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,四川,True,14,1.671974114714203e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,贵州,True,14,2.0419621549194744e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,云南,True,14,1.4588681374050338e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,西藏,True,16,2.7161282112331264e-09,HJB_CONVERGED
OUTER_TRAJECTORY,14,陕西,True,25,4.311395684908348e-11,HJB_CONVERGED
OUTER_TRAJECTORY,14,甘肃,True,13,2.0505398712344913e-08,HJB_CONVERGED
OUTER_TRAJECTORY,14,青海,True,26,9.653833288325586e-11,HJB_CONVERGED
OUTER_TRAJECTORY,14,宁夏,True,27,3.017652794312653e-10,HJB_CONVERGED
OUTER_TRAJECTORY,14,新疆,True,16,2.6740818448445225e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,北京,True,25,1.213868117133643e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,天津,True,25,8.814478924534797e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,河北,True,13,2.9254580535820196e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,山西,True,13,9.674997158981569e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,内蒙古,True,25,2.608718574492741e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,辽宁,True,15,9.504106701641035e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,吉林,True,25,4.862233726754539e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,黑龙江,True,26,2.027929912884474e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,上海,True,25,2.6926443297270453e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,江苏,True,15,6.951310638214636e-10,HJB_CONVERGED
OUTER_TRAJECTORY,15,浙江,True,18,6.721068146475773e-11,HJB_CONVERGED
OUTER_TRAJECTORY,15,安徽,True,14,1.40838007922639e-10,HJB_CONVERGED
OUTER_TRAJECTORY,15,福建,True,15,6.802134855377062e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,江西,True,14,4.3881698275072267e-10,HJB_CONVERGED
OUTER_TRAJECTORY,15,山东,True,16,5.622347032385733e-11,HJB_CONVERGED
OUTER_TRAJECTORY,15,河南,True,13,3.849177865333786e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,湖北,True,13,3.0630200598125157e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,湖南,True,13,5.134087910363405e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,广东,True,13,1.146080519376369e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,广西,True,13,1.8952958313889212e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,海南,True,14,8.445192545281088e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,重庆,True,13,8.974002874140297e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,四川,True,14,1.6719736706249932e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,贵州,True,14,2.0419612667410547e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,云南,True,14,1.458867693315824e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,西藏,True,16,2.7161304316791757e-09,HJB_CONVERGED
OUTER_TRAJECTORY,15,陕西,True,25,4.310596324330618e-11,HJB_CONVERGED
OUTER_TRAJECTORY,15,甘肃,True,13,2.0505398712344913e-08,HJB_CONVERGED
OUTER_TRAJECTORY,15,青海,True,26,9.653522425878691e-11,HJB_CONVERGED
OUTER_TRAJECTORY,15,宁夏,True,27,3.0176039444995695e-10,HJB_CONVERGED
OUTER_TRAJECTORY,15,新疆,True,16,2.674083621201362e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,北京,True,25,1.213868117133643e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,天津,True,25,8.814473595464278e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,河北,True,13,2.9254581868087826e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,山西,True,13,9.674997158981569e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,内蒙古,True,25,2.6087145776898524e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,辽宁,True,15,9.504106746049956e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,吉林,True,25,4.862233282665329e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,黑龙江,True,26,2.0279316448323925e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,上海,True,25,2.6926434415486256e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,江苏,True,15,6.951315079106735e-10,HJB_CONVERGED
OUTER_TRAJECTORY,16,浙江,True,18,6.721645462448578e-11,HJB_CONVERGED
OUTER_TRAJECTORY,16,安徽,True,14,1.4083667565500946e-10,HJB_CONVERGED
OUTER_TRAJECTORY,16,福建,True,15,6.802135299466272e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,江西,True,14,4.3881875910756207e-10,HJB_CONVERGED
OUTER_TRAJECTORY,16,山东,True,16,5.62143664950554e-11,HJB_CONVERGED
OUTER_TRAJECTORY,16,河南,True,13,3.849177421244576e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,湖北,True,13,3.0630182834556763e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,湖南,True,13,5.134087910363405e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,广东,True,13,1.146080652603132e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,广西,True,13,1.8952956093443163e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,海南,True,14,8.445192545281088e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,重庆,True,13,8.974002874140297e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,四川,True,14,1.671974114714203e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,贵州,True,14,2.041960378562635e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,云南,True,14,1.458865028780565e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,西藏,True,16,2.7161335403036446e-09,HJB_CONVERGED
OUTER_TRAJECTORY,16,陕西,True,25,4.311884183039183e-11,HJB_CONVERGED
OUTER_TRAJECTORY,16,甘肃,True,13,2.0505398712344913e-08,HJB_CONVERGED
OUTER_TRAJECTORY,16,青海,True,26,9.653611243720661e-11,HJB_CONVERGED
OUTER_TRAJECTORY,16,宁夏,True,27,3.017652794312653e-10,HJB_CONVERGED
OUTER_TRAJECTORY,16,新疆,True,16,2.674077403952424e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,北京,True,25,1.2138627880631248e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,天津,True,25,8.814482477248475e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,河北,True,13,2.9254581868087826e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,山西,True,13,9.67499724779941e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,内蒙古,True,25,2.6087167981359016e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,辽宁,True,15,9.50410692368564e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,吉林,True,25,4.86223377116346e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,黑龙江,True,26,2.0279316448323925e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,上海,True,25,2.6926429974594157e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,江苏,True,15,6.951323960890932e-10,HJB_CONVERGED
OUTER_TRAJECTORY,17,浙江,True,18,6.721112555396758e-11,HJB_CONVERGED
OUTER_TRAJECTORY,17,安徽,True,14,1.408362315657996e-10,HJB_CONVERGED
OUTER_TRAJECTORY,17,福建,True,15,6.802135299466272e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,江西,True,14,4.3881964728598177e-10,HJB_CONVERGED
OUTER_TRAJECTORY,17,山东,True,16,5.621947352096868e-11,HJB_CONVERGED
OUTER_TRAJECTORY,17,河南,True,13,3.8491765330661565e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,湖北,True,13,3.0630182834556763e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,湖南,True,13,5.134087999181247e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,广东,True,13,1.146080608194211e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,广西,True,13,1.8952958313889212e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,海南,True,14,8.445191657102669e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,重庆,True,13,8.974004650497136e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,四川,True,14,1.6719750028926228e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,贵州,True,14,2.0419612667410547e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,云南,True,14,1.4588699137618732e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,西藏,True,16,2.7161335403036446e-09,HJB_CONVERGED
OUTER_TRAJECTORY,17,陕西,True,25,4.312017409802138e-11,HJB_CONVERGED
OUTER_TRAJECTORY,17,甘肃,True,13,2.0505399156434123e-08,HJB_CONVERGED
OUTER_TRAJECTORY,17,青海,True,26,9.653744470483616e-11,HJB_CONVERGED
OUTER_TRAJECTORY,17,宁夏,True,27,3.0176217080679635e-10,HJB_CONVERGED
OUTER_TRAJECTORY,17,新疆,True,16,2.6740796243984732e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,北京,True,25,1.2138667848660134e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,天津,True,25,8.814478924534797e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,河北,True,13,2.9254580979909406e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,山西,True,13,9.67499720339049e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,内蒙古,True,25,2.608712357243803e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,辽宁,True,15,9.504106568414272e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,吉林,True,25,4.862233282665329e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,黑龙江,True,26,2.0279308454718148e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,上海,True,25,2.6926438856378354e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,江苏,True,15,6.951283992862045e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,浙江,True,18,6.721201373238728e-11,HJB_CONVERGED
OUTER_TRAJECTORY,18,安徽,True,14,1.4083845201184886e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,福建,True,15,6.802139296269161e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,江西,True,14,4.388183150183522e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,山东,True,16,5.62134783166357e-11,HJB_CONVERGED
OUTER_TRAJECTORY,18,河南,True,13,3.8491765330661565e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,湖北,True,13,3.0630178393664664e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,湖南,True,13,5.134087865954484e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,广东,True,13,1.146080608194211e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,广西,True,13,1.8952957869800002e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,海南,True,14,8.44518721621057e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,重庆,True,13,8.974002430051087e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,四川,True,14,1.6719763351602523e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,贵州,True,14,2.0419625990086843e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,云南,True,14,1.4588610319776762e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,西藏,True,16,2.7161330962144348e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,陕西,True,25,4.311129231382438e-11,HJB_CONVERGED
OUTER_TRAJECTORY,18,甘肃,True,13,2.0505398712344913e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,青海,True,26,9.652989518826871e-11,HJB_CONVERGED
