step,call,province,phase,rah,rb,tau,w,Tt,rb_gap,Yt,Lt,Kt,Zt,GovInv,ra_carried,wjt_carried,rah_descriptive_below,rah_descriptive_above,rah_descriptive_exact_lower,rah_descriptive_exact_upper,rah_descriptive_near_lower,rah_descriptive_near_upper,rah_descriptive_lower_distance,rah_descriptive_upper_distance,w_constraint,household_return_saved,c_ss,l_ss,a_ss,b_ss,total_assets,density_normalization,hjb_converged,hjb_iterations,hjb_statistic
1,18,湖南,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,36425780.0,373858.0,64972845.9653664,0.0006933324069686307,64972845.9653664,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,19,广东,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,97277770.0,696000.0,157153836.749134,0.0009725027967433352,157153836.749134,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,20,广西,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,19627810.0,256200.0,52819779.099576995,0.0006223369520165091,52819779.099576995,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,21,海南,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,4910690.0,53600.0,10030399.0365303,0.00038281495183633223,10030399.0365303,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,22,重庆,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,20363190.0,166323.0,39300958.3175844,0.0006868337888017926,39300958.3175844,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,23,四川,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,42902100.0,469000.0,69531075.8089531,0.0007046610342276092,69531075.8089531,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,24,贵州,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,15353210.0,188600.0,32803436.570136297,0.0006090843098101169,32803436.570136297,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,25,云南,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,20880630.0,282200.0,53834280.8089249,0.0007110216288681008,53834280.8089249,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,26,西藏,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,1477630.0,7853.660000000001,6015865.97237512,0.0007579273359250301,6015865.97237512,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,27,陕西,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,23941880.0,211200.0,50576819.2081364,0.000652876469041312,50576819.2081364,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,28,甘肃,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,8246100.0,133700.0,18423950.2203418,0.0005131096729274248,18423950.2203418,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,29,青海,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,2748000.0,32930.0,13038007.4590434,0.0005277056201467056,13038007.4590434,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,30,宁夏,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,3510210.0,34500.0,13881227.2259032,0.000594643144096446,13881227.2259032,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
1,31,新疆,INITIALIZATION,0.09,0.02,0.05,20.0,0.1,0.07,12199080.0,44039.04,35352199.6021162,0.0006624231201077291,35352199.6021162,0.09,0.6,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,11.400731651949162,0.647623598114104,7.274097868486394,4.6982774669466725,11.972375335433068,0.9999999999999999,True,64,3.5073277615538245e-11
2,32,北京,HOUSEHOLD_ENTRY,0.07993173548689111,0.02,0.05,11.23742634168987,0.1,0.07,40914.71454737012,2485119.9997324906,49367001.59459932,0.0016341152925786636,49270438.3129602,0.02,0.8,False,False,False,False,False,False,0.05993173548689111,0.010068264513108882,COMPOSITE_NO_FIRM_BOUND,True,7.184797306093417,0.7185141534191857,7.374560572419128,4.6436016519981145,12.018162224417242,0.9999999999999999,True,27,1.2144165673078078e-09
2,33,天津,HOUSEHOLD_ENTRY,0.07348694778018657,0.02,0.05,11.146602769307194,0.1,0.07,16416.635594823827,2520677.283555772,51432692.438448064,0.0006331796953290661,51336802.8150781,0.02,0.8,False,False,False,False,False,False,0.05348694778018656,0.01651305221981343,COMPOSITE_NO_FIRM_BOUND,True,7.223319705533407,0.7225715572628327,7.364978153730405,4.644366900522922,12.009345054253327,1.0000000000000002,True,24,6.497122084780926e-08
2,34,河北,HOUSEHOLD_ENTRY,0.08665044342793835,0.02,0.05,11.138511713050608,0.1,0.07,8194.783732377882,2578678.1315924386,90452862.77359664,0.00020325561576148244,90356776.0949341,0.02,0.8,False,False,False,False,False,False,0.06665044342793834,0.0033495565720616516,COMPOSITE_NO_FIRM_BOUND,True,7.023749062451334,0.7151045821338331,7.376317053311656,4.636460923595552,12.012777976907207,0.9999999999999999,True,30,7.54408180370092e-08
2,35,山西,HOUSEHOLD_ENTRY,0.08680743348666484,0.02,0.05,11.213392248545862,0.1,0.07,14183.552064948035,2566643.486941443,37856863.89001002,0.0006904139506587265,37758335.6649879,0.02,0.8,False,False,False,False,False,False,0.06680743348666483,0.00319256651333516,COMPOSITE_NO_FIRM_BOUND,True,7.62749726612218,0.6908461703929502,8.83800674373148,-1.6957517701397693,7.142254973591711,0.9999999999999999,False,100,0.24631295451906765
2,36,内蒙古,HOUSEHOLD_ENTRY,0.07849388952014204,0.02,0.05,10.850868181974974,0.1,0.07,18281.14885075326,2513658.366548129,57082133.75428878,0.0006509396292199082,56986309.349860296,0.02,0.8,False,False,False,False,False,False,0.058493889520142034,0.011506110479857959,COMPOSITE_NO_FIRM_BOUND,True,6.994171214816506,0.7230347082936301,7.377771024641975,4.639732978525586,12.017504003167561,0.9999999999999999,True,25,5.939114222641706e-08
2,37,辽宁,HOUSEHOLD_ENTRY,0.08366820932271848,0.02,0.05,10.297780532858527,0.1,0.07,9117.211155702276,2508441.533282962,67150561.0190419,0.0002864698302222306,67054545.412681095,0.02,0.8,False,False,False,False,False,False,0.06366820932271848,0.0063317906772815125,COMPOSITE_NO_FIRM_BOUND,True,6.923007203110881,0.6753390413666278,8.227768143311806,1.99115500332893,10.218923146640737,0.9999999999999999,True,16,2.6016118148675105e-09
2,38,吉林,HOUSEHOLD_ENTRY,0.08150458506614482,0.02,0.05,9.814701416831848,0.1,0.07,12451.336014486518,2507792.946982281,52486856.28620974,0.00047331941528535383,52390313.5226049,0.02,0.8,False,False,False,False,False,False,0.06150458506614481,0.00849541493385518,COMPOSITE_NO_FIRM_BOUND,True,6.675204855450987,0.6821471785310119,8.21010959720998,1.970908464840885,10.181018062050866,0.9999999999999999,True,15,9.08384700792908e-09
2,39,黑龙江,HOUSEHOLD_ENTRY,0.08462662600480349,0.02,0.05,9.11423414890972,0.1,0.07,13113.665753064875,2463557.4208073365,44322405.72187826,0.0005703841154289705,44224774.7160286,0.02,0.8,False,False,False,False,False,False,0.06462662600480348,0.005373373995196509,COMPOSITE_NO_FIRM_BOUND,True,6.277983840565398,0.6873919762570779,8.332084827849862,2.0658294624982325,10.397914290348094,0.9999999999999999,True,13,1.7599330881523656e-08
2,40,上海,HOUSEHOLD_ENTRY,0.08013283266621211,0.02,0.05,11.091092813674198,0.1,0.07,40420.705610919125,2489971.4373536343,54117341.58537002,0.0015030642394494576,54021103.923275396,0.02,0.8,False,False,False,False,False,False,0.06013283266621211,0.009867167333787882,COMPOSITE_NO_FIRM_BOUND,True,7.103040773248432,0.7198582790703503,7.376984451260799,4.641917081741467,12.018901533002266,0.9999999999999999,True,27,6.09610140145378e-11
2,41,江苏,HOUSEHOLD_ENTRY,0.0833341125806568,0.02,0.05,11.233436899008423,0.1,0.07,10760.952332049852,2519183.3026875304,149465416.10641217,0.0001820044285805966,149374736.001046,0.02,0.8,False,False,False,False,False,False,0.0633341125806568,0.006665887419343194,COMPOSITE_NO_FIRM_BOUND,True,7.423065419434263,0.6665375739877535,8.162441011400517,1.944382659230298,10.106823670630815,1.0,True,16,2.6317992229962783e-09
2,42,浙江,HOUSEHOLD_ENTRY,0.08479528386591365,0.02,0.05,11.0573267724171,0.1,0.07,19171.891715536713,2527239.832754579,98236726.70582531,0.0004481765543902068,98142144.3554609,0.02,0.8,False,False,False,False,False,False,0.06479528386591364,0.005204716134086351,COMPOSITE_NO_FIRM_BOUND,True,7.320921767426868,0.6670251322967636,8.205016596131763,1.9804055035672947,10.185422099699057,1.0,True,17,1.4339152087927687e-10
2,43,安徽,HOUSEHOLD_ENTRY,0.09,0.02,0.05,11.184202992091468,0.1,0.07,17484.890330111644,2592321.7950238893,54413445.073219396,0.000641551386937363,54313245.2543264,0.02,0.8,False,False,False,True,False,True,0.06999999999999999,0.0,COMPOSITE_NO_FIRM_BOUND,True,6.992093993022497,0.7123314224191679,7.3741595275822265,4.6331900512940365,12.007349578876262,1.0000000000000002,True,18,4.8378545614014e-10
2,44,福建,HOUSEHOLD_ENTRY,0.08461754866716745,0.02,0.05,10.763128853682408,0.1,0.07,27661.98035506656,2531491.0728597105,75657960.25524569,0.0007909691648437431,75562152.8770214,0.02,0.8,False,False,False,False,False,False,0.06461754866716744,0.00538245133283255,COMPOSITE_NO_FIRM_BOUND,True,7.165882907198064,0.6699684739740566,8.21908273100506,1.9894874218768752,10.208570152881935,0.9999999999999999,True,16,2.7666975377371728e-09
2,45,江西,HOUSEHOLD_ENTRY,0.08837108677417899,0.02,0.05,11.13322591273794,0.1,0.07,12493.319449186267,2569068.623848572,38741707.72633658,0.0005972473033647159,38642602.7655129,0.02,0.8,False,False,False,False,False,False,0.06837108677417898,0.0016289132258210104,COMPOSITE_NO_FIRM_BOUND,True,6.992138628397012,0.7139564814944994,7.375613643010517,4.634465226291923,12.01007886930244,1.0,True,31,1.1274137179384525e-10
2,46,山东,HOUSEHOLD_ENTRY,0.08428372577944168,0.02,0.05,11.2646842351341,0.1,0.07,20396.82647429605,2551147.995243827,157378813.9137608,0.00033054728607754435,157288007.639664,0.02,0.8,False,False,False,False,False,False,0.06428372577944168,0.005716274220558315,COMPOSITE_NO_FIRM_BOUND,True,7.433695763867917,0.6654997897956891,8.181665630494251,1.9615756584482782,10.14324128894253,0.9999999999999999,True,16,2.7032820426597937e-09
2,47,河南,HOUSEHOLD_ENTRY,0.08507757032464885,0.02,0.05,11.390354659931491,0.1,0.07,32767.03602527848,2572132.937656715,128990644.25256982,0.0006181110089804474,128897630.76160501,0.02,0.8,False,False,False,False,False,False,0.06507757032464885,0.004922429675351142,COMPOSITE_NO_FIRM_BOUND,True,7.495092880819191,0.6637291448653713,8.191482271034744,1.972036660068599,10.163518931103344,0.9999999999999998,True,16,2.7720896689231722e-09
2,48,湖北,HOUSEHOLD_ENTRY,0.08668223093115598,0.02,0.05,11.363913738197198,0.1,0.07,24591.355385062892,2562309.8611943843,76878166.61791115,0.0006926198455034483,76781442.8482972,0.02,0.8,False,False,False,False,False,False,0.06668223093115598,0.003317769068844012,COMPOSITE_NO_FIRM_BOUND,True,7.140864653904563,0.7127264811495762,7.371916450020281,4.638561604510266,12.010478054530548,0.9999999999999999,True,25,3.8210925978887644e-08
2,49,湖南,HOUSEHOLD_ENTRY,0.08817290185883336,0.02,0.05,11.159839913144722,0.1,0.07,21653.651452748592,2569317.162884298,65071045.42455103,0.0006933324069686307,64972845.9653664,0.02,0.8,False,False,False,False,False,False,0.06817290185883336,0.0018270981411666332,COMPOSITE_NO_FIRM_BOUND,True,7.0093003109455845,0.7138123598037219,7.375174162481208,4.634945279241913,12.010119441723122,0.9999999999999999,True,26,1.0610262446419938e-08
2,50,广东,HOUSEHOLD_ENTRY,0.08626702044498351,0.02,0.05,10.618625176201556,0.1,0.07,59775.787498601276,2514887.658903103,157246434.3044602,0.0009725027967433352,157153836.749134,0.02,0.8,False,False,False,False,False,False,0.0662670204449835,0.0037329795550164885,COMPOSITE_NO_FIRM_BOUND,True,7.079434968300844,0.6700750146994792,8.262902034264044,2.0290726076119747,10.291974641876019,0.9999999999999999,True,15,6.263913832071921e-09
2,51,广西,HOUSEHOLD_ENTRY,0.08698676933295832,0.02,0.05,10.359404256199507,0.1,0.07,16532.569563540317,2546451.875885811,52917719.34754175,0.0006223369520165091,52819779.099576995,0.02,0.8,False,False,False,False,False,False,0.06698676933295832,0.0030132306670416775,COMPOSITE_NO_FIRM_BOUND,True,6.937225646526851,0.6720818386538114,8.294063876254029,2.055488508661642,10.349552384915672,0.9999999999999999,True,16,2.9226856490538466e-09
2,52,海南,HOUSEHOLD_ENTRY,0.0876841728940392,0.02,0.05,9.992645239915506,0.1,0.07,2825.960844542646,2514799.995581939,10130235.428006176,0.00038281495183633223,10030399.0365303,0.02,0.8,False,False,False,False,False,False,0.06768417289403919,0.002315827105960802,COMPOSITE_NO_FIRM_BOUND,True,6.7371406169788495,0.6752879213958771,8.332295783008126,2.0869481748683305,10.419243957876457,0.9999999999999999,True,16,3.2237243985377972e-09
2,53,重庆,HOUSEHOLD_ENTRY,0.08588193688914225,0.02,0.05,11.107447362151028,0.1,0.07,14512.277375239843,2535743.29499116,39399154.35456062,0.0006868337888017926,39300958.3175844,0.02,0.8,False,False,False,False,False,False,0.06588193688914225,0.004118063110857745,COMPOSITE_NO_FIRM_BOUND,True,7.340909895112711,0.6657057161196134,8.224999658119485,2.000056704155053,10.225056362274538,0.9999999999999999,True,15,6.224136317456441e-09
2,54,四川,HOUSEHOLD_ENTRY,0.08910758620231143,0.02,0.05,10.886885295786643,0.1,0.07,23143.19499055439,2546607.8912726496,69630049.44208859,0.0007046610342276092,69531075.8089531,0.02,0.8,False,False,False,False,False,False,0.06910758620231143,0.0008924137976885627,COMPOSITE_NO_FIRM_BOUND,True,6.851509265009005,0.7160806873609168,7.380192770823386,4.631194708116446,12.011387478939831,0.9999999999999999,True,22,5.484966703050986e-09
2,55,贵州,HOUSEHOLD_ENTRY,0.08816773540648017,0.02,0.05,10.770423099610541,0.1,0.07,11218.327801787324,2557649.020887696,32902624.417158253,0.0006090843098101169,32803436.570136297,0.02,0.8,False,False,False,False,False,False,0.06816773540648016,0.0018322645935198306,COMPOSITE_NO_FIRM_BOUND,True,6.805827293007568,0.7179915453610219,7.382947919748139,4.631092005731367,12.014039925479505,0.9999999999999999,True,26,1.2969190166245426e-09
2,56,云南,HOUSEHOLD_ENTRY,0.0875511111690813,0.02,0.05,10.242083101594515,0.1,0.07,19147.97555524667,2534857.5104524065,53932457.38692126,0.0007110216288681008,53834280.8089249,0.02,0.8,False,False,False,False,False,False,0.0675511111690813,0.0024488888309186913,COMPOSITE_NO_FIRM_BOUND,True,6.871437996737075,0.6728247759825824,8.312978157118323,2.0726000805742637,10.385578237692586,1.0,True,16,2.984679170481286e-09
2,57,西藏,HOUSEHOLD_ENTRY,0.06628257775181406,0.02,0.05,9.330479448733527,0.1,0.07,3744.602527375998,2390559.747294758,6115525.434496434,0.0007579273359250301,6015865.97237512,0.02,0.8,False,False,False,False,False,False,0.04628257775181406,0.023717422248185932,COMPOSITE_NO_FIRM_BOUND,True,6.503583365476121,0.7010643947767743,7.736807280780505,1.7450096417837813,9.481816922564287,0.9999999999999999,True,11,7.038378235790788e-08
2,58,陕西,HOUSEHOLD_ENTRY,0.08576523383998451,0.02,0.05,11.33968077302207,0.1,0.07,16781.28282313634,2552109.0736182737,50674402.61342167,0.000652876469041312,50576819.2081364,0.02,0.8,False,False,False,False,False,False,0.0657652338399845,0.004234766160015488,COMPOSITE_NO_FIRM_BOUND,True,7.830719030809329,0.6623857257784023,9.221556738345047,-1.0928629732570645,8.128693765087982,0.9999999999999999,False,100,0.022727077245971783
2,59,甘肃,HOUSEHOLD_ENTRY,0.08948997674836623,0.02,0.05,10.771095244115036,0.1,0.07,6067.961389777771,2568292.692093239,18523950.23197946,0.0005131096729274248,18423950.2203418,0.02,0.8,False,False,False,False,False,False,0.06948997674836623,0.0005100232516337677,COMPOSITE_NO_FIRM_BOUND,True,6.7848350702706375,0.7170783152754511,7.382387624699522,4.629586366799871,12.011973991499392,0.9999999999999999,True,22,3.619559318934762e-09
2,60,青海,HOUSEHOLD_ENTRY,0.08000982501437538,0.02,0.05,10.039012096391248,0.1,0.07,4754.069629535503,2495794.8054442047,13137247.297365654,0.0005277056201467056,13038007.4590434,0.02,0.8,False,False,False,False,False,False,0.06000982501437538,0.009990174985624614,COMPOSITE_NO_FIRM_BOUND,True,6.8049830308739,0.6810017926486526,8.157998550942294,1.9327365200932496,10.090735071035542,0.9999999999999999,True,16,2.521015396439452e-09
2,61,宁夏,HOUSEHOLD_ENTRY,0.07977292142174992,0.02,0.05,11.022047559263171,0.1,0.07,5642.366647631903,2537943.860097601,13980397.550842786,0.000594643144096446,13881227.2259032,0.02,0.8,False,False,False,False,False,False,0.05977292142174992,0.010227078578250073,COMPOSITE_NO_FIRM_BOUND,True,7.07034703498484,0.720710299381482,7.377375904119514,4.64125966246268,12.018635566582194,1.0,True,27,7.430323023527308e-11
2,62,新疆,HOUSEHOLD_ENTRY,0.06491054641571962,0.02,0.05,8.728001545202465,0.1,0.07,12645.291366766725,2323300.4644692615,35449195.97813925,0.0006624231201077291,35352199.6021162,0.02,0.8,False,False,False,False,False,False,0.04491054641571962,0.025089453584280372,COMPOSITE_NO_FIRM_BOUND,True,6.175922778848982,0.7096065838256422,7.715952585813286,1.7478669559081883,9.463819541721474,0.9999999999999999,True,11,2.6409153530693175e-08
3,63,北京,HOUSEHOLD_ENTRY,0.017762607885975803,0.02,0.05,11.291384418029105,0.1,0.07,43285.42358194155,3182421.7096168934,49376654.79714958,0.0016341152925786636,49270438.3129602,0.02,0.8,True,False,False,False,False,False,-0.0022373921140241976,0.07223739211402419,COMPOSITE_NO_FIRM_BOUND,True,8.039352164910976,0.7392439622220954,0.008804857856849278,1.8186174634798145,1.8274223213366638,0.9999999999999999,True,11,1.3157203326841227e-08
