outer_iteration,province_index_0based,province,global_household_call_number,field,old,new,absolute_error,scaled_eps,matches_128eps
6,22,四川,178,Lt,3099161.081019722,3099161.081019722,0.0,0.0,True
6,22,四川,178,Kt,62578101.00962643,62578101.00962643,0.0,0.0,True
6,22,四川,178,Zt,1.2506653829501253,1.2506653829501253,0.0,0.0,True
6,22,四川,178,GovInv,62577968.228057794,62577968.228057794,0.0,0.0,True
6,23,贵州,179,rah,0.019592830090328927,0.019592830090328927,0.0,0.0,True
6,23,贵州,179,rb,0.02,0.02,0.0,0.0,True
6,23,贵州,179,tau,0.05,0.05,0.0,0.0,True
6,23,贵州,179,w,15.833930348702316,15.833930348702316,0.0,0.0,True
6,23,贵州,179,Tt,0.1,0.1,0.0,0.0,True
6,23,贵州,179,rb_gap,0.07,0.07,0.0,0.0,True
6,23,贵州,179,Yt,14152536.295135114,14152536.295135114,0.0,0.0,True
6,23,贵州,179,Lt,3167401.528437568,3167401.528437568,0.0,0.0,True
6,23,贵州,179,Kt,29523226.1491052,29523226.1491052,0.0,0.0,True
6,23,贵州,179,Zt,0.7959168756872512,0.7959168756872512,0.0,0.0,True
6,23,贵州,179,GovInv,29523092.91312267,29523092.91312267,0.0,0.0,True
6,24,云南,180,rah,0.019455802482018072,0.019455802482018072,0.0,0.0,True
6,24,云南,180,rb,0.02,0.02,0.0,0.0,True
6,24,云南,180,tau,0.05,0.05,0.0,0.0,True
6,24,云南,180,w,15.237535063835821,15.237535063835821,0.0,0.0,True
6,24,云南,180,Tt,0.1,0.1,0.0,0.0,True
6,24,云南,180,rb_gap,0.07,0.07,0.0,0.0,True
6,24,云南,180,Yt,19247687.323492434,19247687.323492434,0.0,0.0,True
6,24,云南,180,Lt,3081157.5254456406,3081157.5254456406,0.0,0.0,True
6,24,云南,180,Kt,48450984.5277464,48450984.5277464,0.0,0.0,True
6,24,云南,180,Zt,0.7427824542350093,0.7427824542350093,0.0,0.0,True
6,24,云南,180,GovInv,48450852.72803241,48450852.72803241,0.0,0.0,True
6,25,西藏,181,rah,0.014729461722625348,0.014729461722625348,0.0,0.0,True
6,25,西藏,181,rb,0.02,0.02,0.0,0.0,True
6,25,西藏,181,tau,0.05,0.05,0.0,0.0,True
6,25,西藏,181,w,12.965548455117544,12.965548455117544,0.0,0.0,True
6,25,西藏,181,Tt,0.1,0.1,0.0,0.0,True
6,25,西藏,181,rb_gap,0.07,0.07,0.0,0.0,True
6,25,西藏,181,Yt,1362077.4817250178,1362077.4817250178,0.0,0.0,True
6,25,西藏,181,Lt,3114969.0048799994,3114969.0048799994,0.0,0.0,True
6,25,西藏,181,Kt,5414413.919985464,5414413.919985464,0.0,0.0,True
6,25,西藏,181,Zt,0.2852230749303066,0.2852230749303066,0.0,0.0,True
6,25,西藏,181,GovInv,5414279.3751376085,5414279.3751376085,0.0,0.0,True
6,26,陕西,182,rah,0.019058940853329893,0.019058940853329893,0.0,0.0,True
6,26,陕西,182,rb,0.02,0.02,0.0,0.0,True
6,26,陕西,182,tau,0.05,0.05,0.0,0.0,True
6,26,陕西,182,w,16.6617773612363,16.6617773612363,0.0,0.0,True
6,26,陕西,182,Tt,0.1,0.1,0.0,0.0,True
6,26,陕西,182,rb_gap,0.07,0.07,0.0,0.0,True
6,26,陕西,182,Yt,22069537.606565025,22069537.606565025,0.0,0.0,True
6,26,陕西,182,Lt,3154582.6858787695,3154582.6858787695,0.0,0.0,True
6,26,陕西,182,Kt,45519268.15182146,45519268.15182146,0.0,0.0,True
6,26,陕西,182,Zt,0.8890036273020985,0.8890036273020985,0.0,0.0,True
6,26,陕西,182,GovInv,45519137.28732276,45519137.28732276,0.0,0.0,True
6,27,甘肃,183,rah,0.019886661499636943,0.019886661499636943,0.0,0.0,True
6,27,甘肃,183,rb,0.02,0.02,0.0,0.0,True
6,27,甘肃,183,tau,0.05,0.05,0.0,0.0,True
6,27,甘肃,183,w,15.595700028751619,15.595700028751619,0.0,0.0,True
6,27,甘肃,183,Tt,0.1,0.1,0.0,0.0,True
6,27,甘肃,183,rb_gap,0.07,0.07,0.0,0.0,True
6,27,甘肃,183,Yt,7601230.149796851,7601230.149796851,0.0,0.0,True
6,27,甘肃,183,Lt,3207506.869095996,3207506.869095996,0.0,0.0,True
6,27,甘肃,183,Kt,16581689.710822353,16581689.710822353,0.0,0.0,True
6,27,甘肃,183,Zt,0.6657424018173745,0.6657424018173745,0.0,0.0,True
6,27,甘肃,183,GovInv,16581555.198307622,16581555.198307622,0.0,0.0,True
6,28,青海,184,rah,0.01777996111430564,0.01777996111430564,0.0,0.0,True
6,28,青海,184,rb,0.02,0.02,0.0,0.0,True
6,28,青海,184,tau,0.05,0.05,0.0,0.0,True
6,28,青海,184,w,14.297708259477329,14.297708259477329,0.0,0.0,True
6,28,青海,184,Tt,0.1,0.1,0.0,0.0,True
6,28,青海,184,rb_gap,0.07,0.07,0.0,0.0,True
6,28,青海,184,Yt,2533099.086164106,2533099.086164106,0.0,0.0,True
6,28,青海,184,Lt,3162499.7898955415,3162499.7898955415,0.0,0.0,True
6,28,青海,184,Kt,11734340.524814187,11734340.524814187,0.0,0.0,True
6,28,青海,184,Zt,0.29075678185525744,0.29075678185525744,0.0,0.0,True
6,28,青海,184,GovInv,11734206.71313906,11734206.71313906,0.0,0.0,True
6,29,宁夏,185,rah,0.017727315871499987,0.017727315871499987,0.0,0.0,True
6,29,宁夏,185,rb,0.02,0.02,0.0,0.0,True
6,29,宁夏,185,tau,0.05,0.05,0.0,0.0,True
6,29,宁夏,185,w,15.78605255423374,15.78605255423374,0.0,0.0,True
6,29,宁夏,185,Tt,0.1,0.1,0.0,0.0,True
6,29,宁夏,185,rb_gap,0.07,0.07,0.0,0.0,True
6,29,宁夏,185,Yt,3235702.1507560075,3235702.1507560075,0.0,0.0,True
6,29,宁夏,185,Lt,3223098.7522079865,3223098.7522079865,0.0,0.0,True
6,29,宁夏,185,Kt,12493238.153425006,12493238.153425006,0.0,0.0,True
6,29,宁夏,185,Zt,0.3523216578387426,0.3523216578387426,0.0,0.0,True
6,29,宁夏,185,GovInv,12493104.50331288,12493104.50331288,0.0,0.0,True
6,30,新疆,186,rah,0.014424565870159915,0.014424565870159915,0.0,0.0,True
6,30,新疆,186,rb,0.02,0.02,0.0,0.0,True
6,30,新疆,186,tau,0.05,0.05,0.0,0.0,True
6,30,新疆,186,w,12.249551869379992,12.249551869379992,0.0,0.0,True
6,30,新疆,186,Tt,0.1,0.1,0.0,0.0,True
6,30,新疆,186,rb_gap,0.07,0.07,0.0,0.0,True
6,30,新疆,186,Yt,11245070.486553637,11245070.486553637,0.0,0.0,True
6,30,新疆,186,Lt,2956818.747459505,2956818.747459505,0.0,0.0,True
6,30,新疆,186,Kt,31817112.9080514,31817112.9080514,0.0,0.0,True
6,30,新疆,186,Zt,0.6062701905125759,0.6062701905125759,0.0,0.0,True
6,30,新疆,186,GovInv,31816979.641904578,31816979.641904578,0.0,0.0,True
7,0,北京,187,rah,0.07993173548689111,0.07993173548689111,0.0,0.0,True
7,0,北京,187,rb,0.02,0.02,0.0,0.0,True
7,0,北京,187,tau,0.05,0.05,0.0,0.0,True
7,0,北京,187,w,16.05573030475765,16.05573030475765,0.0,0.0,True
7,0,北京,187,Tt,0.1,0.1,0.0,0.0,True
7,0,北京,187,rb_gap,0.07,0.07,0.0,0.0,True
7,0,北京,187,Yt,27889089.110920064,27889089.110920064,0.0,0.0,True
7,0,北京,187,Lt,3031908.880948219,3031908.880948219,0.0,0.0,True
7,0,北京,187,Kt,44343569.47411079,44343569.47411079,0.0,0.0,True
7,0,北京,187,Zt,1.2575784767987246,1.2575784767987246,0.0,0.0,True
7,0,北京,187,GovInv,48777733.9298306,48777733.9298306,0.0,0.0,True
7,1,天津,188,rah,0.07348694778018657,0.07348694778018657,0.0,0.0,True
7,1,天津,188,rb,0.02,0.02,0.0,0.0,True
7,1,天津,188,tau,0.05,0.05,0.0,0.0,True
7,1,天津,188,w,15.851241296853106,15.851241296853106,0.0,0.0,True
7,1,天津,188,Tt,0.1,0.1,0.0,0.0,True
7,1,天津,188,rb_gap,0.07,0.07,0.0,0.0,True
7,1,天津,188,Yt,12144682.755779274,12144682.755779274,0.0,0.0,True
7,1,天津,188,Lt,2951280.8436943823,2951280.8436943823,0.0,0.0,True
7,1,天津,188,Kt,46203298.03843154,46203298.03843154,0.0,0.0,True
7,1,天津,188,Zt,0.5402273398259859,0.5402273398259859,0.0,0.0,True
7,1,天津,188,GovInv,50823434.78692732,50823434.78692732,0.0,0.0,True
7,2,河北,189,rah,0.08665044342793835,0.08665044342793835,0.0,0.0,True
7,2,河北,189,rb,0.02,0.02,0.0,0.0,True
7,2,河北,189,tau,0.05,0.05,0.0,0.0,True
7,2,河北,189,w,16.395023524052753,16.395023524052753,0.0,0.0,True
7,2,河北,189,Tt,0.1,0.1,0.0,0.0,True
7,2,河北,189,rb_gap,0.07,0.07,0.0,0.0,True
7,2,河北,189,Yt,29585113.42096861,29585113.42096861,0.0,0.0,True
7,2,河北,189,Lt,3046344.051735632,3046344.051735632,0.0,0.0,True
7,2,河北,189,Kt,81321270.91475876,81321270.91475876,0.0,0.0,True
7,2,河北,189,Zt,0.8425513021096833,0.8425513021096833,0.0,0.0,True
7,2,河北,189,GovInv,89453208.33398478,89453208.33398478,0.0,0.0,True
7,3,山西,190,rah,0.08680743348666484,0.08680743348666484,0.0,0.0,True
7,3,山西,190,rb,0.02,0.02,0.0,0.0,True
7,3,山西,190,tau,0.05,0.05,0.0,0.0,True
7,3,山西,190,w,16.178866947563428,16.178866947563428,0.0,0.0,True
7,3,山西,190,Tt,0.1,0.1,0.0,0.0,True
7,3,山西,190,rb_gap,0.07,0.07,0.0,0.0,True
7,3,山西,190,Yt,14586110.854357922,14586110.854357922,0.0,0.0,True
7,3,山西,190,Lt,3049600.843640122,3049600.843640122,0.0,0.0,True
7,3,山西,190,Kt,33982679.484625906,33982679.484625906,0.0,0.0,True
7,3,山西,190,Zt,0.8119639423062137,0.8119639423062137,0.0,0.0,True
7,3,山西,190,GovInv,37380752.30833803,37380752.30833803,0.0,0.0,True
7,4,内蒙古,191,rah,0.07849388952014204,0.07849388952014204,0.0,0.0,True
7,4,内蒙古,191,rb,0.02,0.02,0.0,0.0,True
7,4,内蒙古,191,tau,0.05,0.05,0.0,0.0,True
7,4,内蒙古,191,w,15.478548628725791,15.478548628725791,0.0,0.0,True
7,4,内蒙古,191,Tt,0.1,0.1,0.0,0.0,True
7,4,内蒙古,191,rb_gap,0.07,0.07,0.0,0.0,True
7,4,内蒙古,191,Yt,14796689.687970713,14796689.687970713,0.0,0.0,True
7,4,内蒙古,191,Lt,3031486.4803031576,3031486.4803031576,0.0,0.0,True
7,4,内蒙古,191,Kt,51287852.77142587,51287852.77142587,0.0,0.0,True
7,4,内蒙古,191,Zt,0.5982892924251199,0.5982892924251199,0.0,0.0,True
7,4,内蒙古,191,GovInv,56416446.2563617,56416446.2563617,0.0,0.0,True
7,5,辽宁,192,rah,0.08366820932271848,0.08366820932271848,0.0,0.0,True
7,5,辽宁,192,rb,0.02,0.02,0.0,0.0,True
7,5,辽宁,192,tau,0.05,0.05,0.0,0.0,True
7,5,辽宁,192,w,14.925712760153646,14.925712760153646,0.0,0.0,True
7,5,辽宁,192,Tt,0.1,0.1,0.0,0.0,True
7,5,辽宁,192,rb_gap,0.07,0.07,0.0,0.0,True
7,5,辽宁,192,Yt,21463481.25023417,21463481.25023417,0.0,0.0,True
7,5,辽宁,192,Lt,3014850.3860411374,3014850.3860411374,0.0,0.0,True
7,5,辽宁,192,Kt,60349264.46491543,60349264.46491543,0.0,0.0,True
7,5,辽宁,192,Zt,0.7694548958593758,0.7694548958593758,0.0,0.0,True
7,5,辽宁,192,GovInv,66383999.95855429,66383999.95855429,0.0,0.0,True
7,6,吉林,193,rah,0.08150458506614482,0.08150458506614482,0.0,0.0,True
7,6,吉林,193,rb,0.02,0.02,0.0,0.0,True
7,6,吉林,193,tau,0.05,0.05,0.0,0.0,True
7,6,吉林,193,w,14.087535091664364,14.087535091664364,0.0,0.0,True
7,6,吉林,193,Tt,0.1,0.1,0.0,0.0,True
7,6,吉林,193,rb_gap,0.07,0.07,0.0,0.0,True
7,6,吉林,193,Yt,10147926.259999428,10147926.259999428,0.0,0.0,True
7,6,吉林,193,Lt,2802709.5917315613,2802709.5917315613,0.0,0.0,True
7,6,吉林,193,Kt,47151457.32183013,47151457.32183013,0.0,0.0,True
7,6,吉林,193,Zt,0.45316003009043826,0.45316003009043826,0.0,0.0,True
7,6,吉林,193,GovInv,51866410.38737886,51866410.38737886,0.0,0.0,True
7,7,黑龙江,194,rah,0.08462662600480349,0.08462662600480349,0.0,0.0,True
7,7,黑龙江,194,rb,0.02,0.02,0.0,0.0,True
7,7,黑龙江,194,tau,0.05,0.05,0.0,0.0,True
7,7,黑龙江,194,w,13.072983661540231,13.072983661540231,0.0,0.0,True
7,7,黑龙江,194,Tt,0.1,0.1,0.0,0.0,True
7,7,黑龙江,194,rb_gap,0.07,0.07,0.0,0.0,True
7,7,黑龙江,194,Yt,11659320.631626852,11659320.631626852,0.0,0.0,True
7,7,黑龙江,194,Lt,2829692.889040294,2829692.889040294,0.0,0.0,True
7,7,黑龙江,194,Kt,39802473.83712285,39802473.83712285,0.0,0.0,True
7,7,黑龙江,194,Zt,0.5883870348455478,0.5883870348455478,0.0,0.0,True
7,7,黑龙江,194,GovInv,43782526.96886832,43782526.96886832,0.0,0.0,True
7,8,上海,195,rah,0.08013283266621211,0.08013283266621211,0.0,0.0,True
7,8,上海,195,rb,0.02,0.02,0.0,0.0,True
7,8,上海,195,tau,0.05,0.05,0.0,0.0,True
7,8,上海,195,w,16.037821831076165,16.037821831076165,0.0,0.0,True
7,8,上海,195,Tt,0.1,0.1,0.0,0.0,True
7,8,上海,195,rb_gap,0.07,0.07,0.0,0.0,True
7,8,上海,195,Yt,33087515.201730777,33087515.201730777,0.0,0.0,True
7,8,上海,195,Lt,3028418.6843705443,3028418.6843705443,0.0,0.0,True
7,8,上海,195,Kt,48619167.97616846,48619167.97616846,0.0,0.0,True
7,8,上海,195,Zt,1.3914515820519975,1.3914515820519975,0.0,0.0,True
7,8,上海,195,GovInv,53480892.88404264,53480892.88404264,0.0,0.0,True
7,9,江苏,196,rah,0.0833341125806568,0.0833341125806568,0.0,0.0,True
7,9,江苏,196,rb,0.02,0.02,0.0,0.0,True
7,9,江苏,196,tau,0.05,0.05,0.0,0.0,True
7,9,江苏,196,w,16.679710792886464,16.679710792886464,0.0,0.0,True
7,9,江苏,196,Tt,0.1,0.1,0.0,0.0,True
7,9,江苏,196,rb_gap,0.07,0.07,0.0,0.0,True
7,9,江苏,196,Yt,83947966.19330363,83947966.19330363,0.0,0.0,True
7,9,江苏,196,Lt,2973095.1622605124,2973095.1622605124,0.0,0.0,True
7,9,江苏,196,Kt,134437426.00167632,134437426.00167632,0.0,0.0,True
7,9,江苏,196,Zt,1.6369910903092058,1.6369910903092058,0.0,0.0,True
7,9,江苏,196,GovInv,147880988.64103556,147880988.64103556,0.0,0.0,True
7,10,浙江,197,rah,0.08479528386591365,0.08479528386591365,0.0,0.0,True
7,10,浙江,197,rb,0.02,0.02,0.0,0.0,True
7,10,浙江,197,tau,0.05,0.05,0.0,0.0,True
7,10,浙江,197,w,16.35926641672188,16.35926641672188,0.0,0.0,True
7,10,浙江,197,Tt,0.1,0.1,0.0,0.0,True
7,10,浙江,197,rb_gap,0.07,0.07,0.0,0.0,True
7,10,浙江,197,Yt,52911300.698981054,52911300.698981054,0.0,0.0,True
7,10,浙江,197,Lt,2999085.8037658418,2999085.8037658418,0.0,0.0,True
7,10,浙江,197,Kt,88328100.00900717,88328100.00900717,0.0,0.0,True
7,10,浙江,197,Zt,1.4159073719938078,1.4159073719938078,0.0,0.0,True
7,10,浙江,197,GovInv,97160722.9119063,97160722.9119063,0.0,0.0,True
7,11,安徽,198,rah,0.09,0.09,0.0,0.0,True
7,11,安徽,198,rb,0.02,0.02,0.0,0.0,True
7,11,安徽,198,tau,0.05,0.05,0.0,0.0,True
7,11,安徽,198,w,16.595370231233797,16.595370231233797,0.0,0.0,True
7,11,安徽,198,Tt,0.1,0.1,0.0,0.0,True
7,11,安徽,198,rb_gap,0.07,0.07,0.0,0.0,True
7,11,安徽,198,Yt,31105895.357173283,31105895.357173283,0.0,0.0,True
7,11,安徽,198,Lt,3057421.667726881,3057421.667726881,0.0,0.0,True
7,11,安徽,198,Kt,48882101.59108236,48882101.59108236,0.0,0.0,True
7,11,安徽,198,Zt,1.305842373615601,1.305842373615601,0.0,0.0,True
7,11,安徽,198,GovInv,53770112.801783144,53770112.801783144,0.0,0.0,True
7,12,福建,199,rah,0.08461754866716745,0.08461754866716745,0.0,0.0,True
7,12,福建,199,rb,0.02,0.02,0.0,0.0,True
7,12,福建,199,tau,0.05,0.05,0.0,0.0,True
7,12,福建,199,w,15.847644404423002,15.847644404423002,0.0,0.0,True
7,12,福建,199,Tt,0.1,0.1,0.0,0.0,True
7,12,福建,199,rb_gap,0.07,0.07,0.0,0.0,True
7,12,福建,199,Yt,32828189.985333618,32828189.985333618,0.0,0.0,True
7,12,福建,199,Lt,3024407.190740775,3024407.190740775,0.0,0.0,True
7,12,福建,199,Kt,68006110.15344429,68006110.15344429,0.0,0.0,True
7,12,福建,199,Zt,1.0676968655148864,1.0676968655148864,0.0,0.0,True
7,12,福建,199,GovInv,74806531.3482512,74806531.3482512,0.0,0.0,True
7,13,江西,200,rah,0.08837108677417899,0.08837108677417899,0.0,0.0,True
7,13,江西,200,rb,0.02,0.02,0.0,0.0,True
7,13,江西,200,tau,0.05,0.05,0.0,0.0,True
7,13,江西,200,w,16.29537870521287,16.29537870521287,0.0,0.0,True
7,13,江西,200,Tt,0.1,0.1,0.0,0.0,True
7,13,江西,200,rb_gap,0.07,0.07,0.0,0.0,True
7,13,江西,200,Yt,20784593.110704813,20784593.110704813,0.0,0.0,True
7,13,江西,200,Lt,3087307.8986150045,3087307.8986150045,0.0,0.0,True
7,13,江西,200,Kt,34778520.94828223,34778520.94828223,0.0,0.0,True
7,13,江西,200,Zt,1.1322009636066834,1.1322009636066834,0.0,0.0,True
7,13,江西,200,GovInv,38256176.737857774,38256176.737857774,0.0,0.0,True
7,14,山东,201,rah,0.08428372577944168,0.08428372577944168,0.0,0.0,True
7,14,山东,201,rb,0.02,0.02,0.0,0.0,True
7,14,山东,201,tau,0.05,0.05,0.0,0.0,True
7,14,山东,201,w,16.723506204945537,16.723506204945537,0.0,0.0,True
7,14,山东,201,Tt,0.1,0.1,0.0,0.0,True
7,14,山东,201,rb_gap,0.07,0.07,0.0,0.0,True
7,14,山东,201,Yt,60774660.03519887,60774660.03519887,0.0,0.0,True
7,14,山东,201,Lt,2993335.488001952,2993335.488001952,0.0,0.0,True
7,14,山东,201,Kt,141559369.81648725,141559369.81648725,0.0,0.0,True
7,14,山东,201,Zt,1.130456814288736,1.130456814288736,0.0,0.0,True
7,14,山东,201,GovInv,155715127.56326738,155715127.56326738,0.0,0.0,True
7,15,河南,202,rah,0.08507757032464885,0.08507757032464885,0.0,0.0,True
7,15,河南,202,rb,0.02,0.02,0.0,0.0,True
7,15,河南,202,tau,0.05,0.05,0.0,0.0,True
7,15,河南,202,w,16.876509392235082,16.876509392235082,0.0,0.0,True
7,15,河南,202,Tt,0.1,0.1,0.0,0.0,True
7,15,河南,202,rb_gap,0.07,0.07,0.0,0.0,True
7,15,河南,202,Yt,45737236.03427561,45737236.03427561,0.0,0.0,True
7,15,河南,202,Lt,3023908.2364882096,3023908.2364882096,0.0,0.0,True
7,15,河南,202,Kt,116008034.2006038,116008034.2006038,0.0,0.0,True
7,15,河南,202,Zt,0.9855675402944863,0.9855675402944863,0.0,0.0,True
7,15,河南,202,GovInv,127608654.45398897,127608654.45398897,0.0,0.0,True
7,16,湖北,203,rah,0.08668223093115598,0.08668223093115598,0.0,0.0,True
7,16,湖北,203,rb,0.02,0.02,0.0,0.0,True
7,16,湖北,203,tau,0.05,0.05,0.0,0.0,True
7,16,湖北,203,w,16.76805273285926,16.76805273285926,0.0,0.0,True
7,16,湖北,203,Tt,0.1,0.1,0.0,0.0,True
7,16,湖北,203,rb_gap,0.07,0.07,0.0,0.0,True
7,16,湖北,203,Yt,38464359.469505735,38464359.469505735,0.0,0.0,True
7,16,湖北,203,Lt,3041083.1517999982,3041083.1517999982,0.0,0.0,True
7,16,湖北,203,Kt,69103472.11171708,69103472.11171708,0.0,0.0,True
7,16,湖北,203,Zt,1.2361660651699862,1.2361660651699862,0.0,0.0,True
7,16,湖北,203,GovInv,76013628.41981423,76013628.41981423,0.0,0.0,True
7,17,湖南,204,rah,0.08817290185883336,0.08817290185883336,0.0,0.0,True
7,17,湖南,204,rb,0.02,0.02,0.0,0.0,True
7,17,湖南,204,tau,0.05,0.05,0.0,0.0,True
7,17,湖南,204,w,16.49058069608434,16.49058069608434,0.0,0.0,True
7,17,湖南,204,Tt,0.1,0.1,0.0,0.0,True
7,17,湖南,204,rb_gap,0.07,0.07,0.0,0.0,True
7,17,湖南,204,Yt,33344825.768922172,33344825.768922172,0.0,0.0,True
7,17,湖南,204,Lt,3044685.6334825405,3044685.6334825405,0.0,0.0,True
7,17,湖南,204,Kt,58475737.834366485,58475737.834366485,0.0,0.0,True
7,17,湖南,204,Zt,1.2188328933377044,1.2188328933377044,0.0,0.0,True
7,17,湖南,204,GovInv,64323117.50571275,64323117.50571275,0.0,0.0,True
7,18,广东,205,rah,0.08626702044498351,0.08626702044498351,0.0,0.0,True
7,18,广东,205,rb,0.02,0.02,0.0,0.0,True
7,18,广东,205,tau,0.05,0.05,0.0,0.0,True
7,18,广东,205,w,15.905700550811813,15.905700550811813,0.0,0.0,True
7,18,广东,205,Tt,0.1,0.1,0.0,0.0,True
7,18,广东,205,rb_gap,0.07,0.07,0.0,0.0,True
7,18,广东,205,Yt,89047076.65206805,89047076.65206805,0.0,0.0,True
7,18,广东,205,Lt,2937908.312999413,2937908.312999413,0.0,0.0,True
7,18,广东,205,Kt,141438618.69094265,141438618.69094265,0.0,0.0,True
7,18,广东,205,Zt,1.658077810443399,1.658077810443399,0.0,0.0,True
7,18,广东,205,GovInv,155582298.38164267,155582298.38164267,0.0,0.0,True
7,19,广西,206,rah,0.08698676933295832,0.08698676933295832,0.0,0.0,True
7,19,广西,206,rb,0.02,0.02,0.0,0.0,True
7,19,广西,206,tau,0.05,0.05,0.0,0.0,True
7,19,广西,206,w,15.151520520817533,15.151520520817533,0.0,0.0,True
7,19,广西,206,Tt,0.1,0.1,0.0,0.0,True
7,19,广西,206,rb_gap,0.07,0.07,0.0,0.0,True
7,19,广西,206,Yt,18006434.92986544,18006434.92986544,0.0,0.0,True
7,19,广西,206,Lt,3047141.3589525106,3047141.3589525106,0.0,0.0,True
7,19,广西,206,Kt,47537977.52906918,47537977.52906918,0.0,0.0,True
7,19,广西,206,Zt,0.7706112671593677,0.7706112671593677,0.0,0.0,True
7,19,广西,206,GovInv,52291581.308581226,52291581.308581226,0.0,0.0,True
7,20,海南,207,rah,0.0876841728940392,0.0876841728940392,0.0,0.0,True
7,20,海南,207,rb,0.02,0.02,0.0,0.0,True
7,20,海南,207,tau,0.05,0.05,0.0,0.0,True
7,20,海南,207,w,14.22988350885713,14.22988350885713,0.0,0.0,True
7,20,海南,207,Tt,0.1,0.1,0.0,0.0,True
7,20,海南,207,rb_gap,0.07,0.07,0.0,0.0,True
7,20,海南,207,Yt,4394538.1186600095,4394538.1186600095,0.0,0.0,True
7,20,海南,207,Lt,2835309.0616992237,2835309.0616992237,0.0,0.0,True
7,20,海南,207,Kt,9027539.284227675,9027539.284227675,0.0,0.0,True
7,20,海南,207,Zt,0.7076432466069686,0.7076432466069686,0.0,0.0,True
7,20,海南,207,GovInv,9930095.046164997,9930095.046164997,0.0,0.0,True
7,21,重庆,208,rah,0.08588193688914225,0.08588193688914225,0.0,0.0,True
7,21,重庆,208,rb,0.02,0.02,0.0,0.0,True
7,21,重庆,208,tau,0.05,0.05,0.0,0.0,True
7,21,重庆,208,w,16.016850730405856,16.016850730405856,0.0,0.0,True
7,21,重庆,208,Tt,0.1,0.1,0.0,0.0,True
7,21,重庆,208,rb_gap,0.07,0.07,0.0,0.0,True
7,21,重庆,208,Yt,18661576.19946975,18661576.19946975,0.0,0.0,True
7,21,重庆,208,Lt,3074590.556276832,3074590.556276832,0.0,0.0,True
7,21,重庆,208,Kt,35371039.361713566,35371039.361713566,0.0,0.0,True
7,21,重庆,208,Zt,1.002663557003175,1.002663557003175,0.0,0.0,True
7,21,重庆,208,GovInv,38907948.734408565,38907948.734408565,0.0,0.0,True
7,22,四川,209,rah,0.08910758620231143,0.08910758620231143,0.0,0.0,True
7,22,四川,209,rb,0.02,0.02,0.0,0.0,True
7,22,四川,209,tau,0.05,0.05,0.0,0.0,True
7,22,四川,209,w,16.02889610384663,16.02889610384663,0.0,0.0,True
7,22,四川,209,Tt,0.1,0.1,0.0,0.0,True
7,22,四川,209,rb_gap,0.07,0.07,0.0,0.0,True
7,22,四川,209,Yt,39249452.92571409,39249452.92571409,0.0,0.0,True
7,22,四川,209,Lt,2997801.2498846943,2997801.2498846943,0.0,0.0,True
7,22,四川,209,Kt,62578146.35565834,62578146.35565834,0.0,0.0,True
7,22,四川,209,Zt,1.3670552664114202,1.3670552664114202,0.0,0.0,True
7,22,四川,209,GovInv,68835765.05086358,68835765.05086358,0.0,0.0,True
7,23,贵州,210,rah,0.08816773540648017,0.08816773540648017,0.0,0.0,True
7,23,贵州,210,rb,0.02,0.02,0.0,0.0,True
7,23,贵州,210,tau,0.05,0.05,0.0,0.0,True
7,23,贵州,210,w,15.613469533523814,15.613469533523814,0.0,0.0,True
7,23,贵州,210,Tt,0.1,0.1,0.0,0.0,True
7,23,贵州,210,rb_gap,0.07,0.07,0.0,0.0,True
7,23,贵州,210,Yt,13989933.742368203,13989933.742368203,0.0,0.0,True
7,23,贵州,210,Lt,3010269.708366899,3010269.708366899,0.0,0.0,True
7,23,贵州,210,Kt,29523271.62305085,29523271.62305085,0.0,0.0,True
7,23,贵州,210,Zt,0.8734765410619945,0.8734765410619945,0.0,0.0,True
7,23,贵州,210,GovInv,32475402.20443494,32475402.20443494,0.0,0.0,True
7,24,云南,211,rah,0.0875511111690813,0.0875511111690813,0.0,0.0,True
7,24,云南,211,rb,0.02,0.02,0.0,0.0,True
7,24,云南,211,tau,0.05,0.05,0.0,0.0,True
7,24,云南,211,w,14.944735384333141,14.944735384333141,0.0,0.0,True
7,24,云南,211,Tt,0.1,0.1,0.0,0.0,True
7,24,云南,211,rb_gap,0.07,0.07,0.0,0.0,True
7,24,云南,211,Yt,19166153.007954687,19166153.007954687,0.0,0.0,True
7,24,云南,211,Lt,3024096.9481234537,3024096.9481234537,0.0,0.0,True
7,24,云南,211,Kt,48451029.48802536,48451029.48802536,0.0,0.0,True
7,24,云南,211,Zt,0.8092268485457681,0.8092268485457681,0.0,0.0,True
7,24,云南,211,GovInv,53295938.00083566,53295938.00083566,0.0,0.0,True
7,25,西藏,212,rah,0.06628257775181406,0.06628257775181406,0.0,0.0,True
7,25,西藏,212,rb,0.02,0.02,0.0,0.0,True
7,25,西藏,212,tau,0.05,0.05,0.0,0.0,True
7,25,西藏,212,w,12.662400843935362,12.662400843935362,0.0,0.0,True
7,25,西藏,212,Tt,0.1,0.1,0.0,0.0,True
7,25,西藏,212,rb_gap,0.07,0.07,0.0,0.0,True
7,25,西藏,212,Yt,1328199.9408265657,1328199.9408265657,0.0,0.0,True
7,25,西藏,212,Lt,2787937.203043262,2787937.203043262,0.0,0.0,True
7,25,西藏,212,Kt,5414459.815223885,5414459.815223885,0.0,0.0,True
