province_index,province_name,source_province_name,year,gdp_raw_100m_yuan,population_raw_10k_persons,investment_raw_100m_yuan,depreciation_raw_100m_yuan,gdp_model_units_x1000,population_model_units_x100,investment_capital_units_x1e7,depreciation_capital_units_x1e7,track_a_capital_100m_yuan,track_a_capital_model_units_x1e7,track_b_capital_100m_yuan,track_b_capital_model_units_x1e7,data_quality_flag
30,宁夏,宁夏回族自治区,2012,2131.0,659.0,1967.2,301.2,2131000.0,65900.0,19672000000.0,3012000000.0,6696.915499950408,66969154999.50408,8386.100000000002,83861000000.00002,OK
30,宁夏,宁夏回族自治区,2013,2327.7,666.0,2223.0,312.3,2327700.0,66600.0,22230000000.0,3123000000.0,8021.211611955169,80212116119.5517,10052.100000000002,100521000000.00002,OK
30,宁夏,宁夏回族自治区,2014,2473.9,678.0,2987.7,346.8,2473900.0,67800.0,29877000000.0,3468000000.0,9474.175297207472,94741752972.07472,11962.800000000003,119628000000.00003,OK
30,宁夏,宁夏回族自治区,2015,2579.4,684.0,3516.9,352.2,2579400.0,68400.0,35169000000.0,3522000000.0,11552.354468675556,115523544686.75555,14603.700000000004,146037000000.00003,OK
30,宁夏,宁夏回族自治区,2016,2781.4,695.0,3757.1,384.1,2781400.0,69500.0,37571000000.0,3841000000.0,13960.228439682702,139602284396.82703,17768.400000000005,177684000000.00006,OK
30,宁夏,宁夏回族自治区,2017,3200.3,705.0,3835.7,448.3,3200300.0,70500.0,38357000000.0,4483000000.0,16377.146509473163,163771465094.73163,21141.400000000005,211414000000.00006,OK
30,宁夏,宁夏回族自治区,2018,3510.2,710.0,,,3510200.0,71000.0,,,18640.640444563738,186406404445.6374,24528.800000000007,245288000000.00006,MISSING_INV;MISSING_DEP
31,新疆,新疆维吾尔自治区,2000,1363.6,1849.0,648.1,233.9,1363600.0,184900.0,6481000000.0,2339000000.0,6481.0,64810000000.0,6481.0,64810000000.0,OK
31,新疆,新疆维吾尔自治区,2001,1491.6,1876.0,720.1,289.9,1491600.0,187600.0,7201000000.0,2899000000.0,6506.924000000001,65069240000.00001,6895.200000000001,68952000000.0,OK
31,新疆,新疆维吾尔自治区,2002,1612.6,1905.0,856.7,315.7,1612600.0,190500.0,8567000000.0,3157000000.0,6602.359296000001,66023592960.000015,7325.4000000000015,73254000000.00002,OK
31,新疆,新疆维吾尔自治区,2003,1889.2,1934.0,1079.2,320.1,1889200.0,193400.0,10792000000.0,3201000000.0,6825.232803584001,68252328035.84001,7866.4000000000015,78664000000.00002,OK
31,新疆,新疆维吾尔自治区,2004,2170.4,1963.0,1239.5,316.1,2170400.0,196300.0,12395000000.0,3161000000.0,7249.210454439937,72492104544.39937,8625.500000000002,86255000000.00002,OK
31,新疆,新疆维吾尔自治区,2005,2520.5,2010.0,1384.3,351.7,2520500.0,201000.0,13843000000.0,3517000000.0,7792.786250813703,77927862508.13704,9548.900000000001,95489000000.00002,OK
31,新疆,新疆维吾尔自治区,2006,2957.3,2050.0,1596.2,400.9,2957300.0,205000.0,15962000000.0,4009000000.0,8428.978770735588,84289787707.35588,10581.5,105815000000.0,OK
31,新疆,新疆维吾尔自治区,2007,3500.0,2095.0,1885.2,488.7,3500000.0,209500.0,18852000000.0,4887000000.0,9215.996808744972,92159968087.44972,11776.800000000001,117768000000.00002,OK
31,新疆,新疆维吾尔自治区,2008,4142.5,2131.0,2285.6,513.2,4142500.0,213100.0,22856000000.0,5132000000.0,10216.461115105456,102164611151.05457,13173.300000000001,131733000000.00002,OK
31,新疆,新疆维吾尔自治区,2009,4237.0,2159.0,2473.2,612.9,4237000.0,215900.0,24732000000.0,6129000000.0,11521.280848055332,115212808480.55331,14945.7,149457000000.0,OK
31,新疆,新疆维吾尔自治区,2010,5360.2,2185.0,3233.0,688.4,5360200.0,218500.0,32330000000.0,6884000000.0,12888.43788664202,128884378866.4202,16806.0,168060000000.0,OK
31,新疆,新疆维吾尔自治区,2011,6532.0,2225.0,3948.9,915.9,6532000.0,222500.0,39489000000.0,9159000000.0,14884.147849524386,148841478495.24387,19350.6,193506000000.0,OK
31,新疆,新疆维吾尔自治区,2012,7411.8,2253.0,5477.6,1144.2,7411800.0,225300.0,54776000000.0,11442000000.0,17404.169655970047,174041696559.70047,22383.6,223836000000.0,OK
31,新疆,新疆维吾尔自治区,2013,8392.6,2285.0,6943.7,1304.2,8392600.0,228500.0,69437000000.0,13042000000.0,21210.96936899692,212109693689.9692,26716.999999999996,267169999999.99997,OK
31,新疆,新疆维吾尔自治区,2014,9264.5,2325.0,8301.4,1462.3,9264500.0,232500.0,83014000000.0,14623000000.0,26118.41630957322,261184163095.73218,32356.499999999996,323564999999.99994,OK
31,新疆,新疆维吾尔自治区,2015,9306.9,2385.0,8755.7,1606.8,9306900.0,238500.0,87557000000.0,16068000000.0,31912.448343854187,319124483438.5419,39195.59999999999,391955999999.99994,OK
31,新疆,新疆维吾尔自治区,2016,9630.8,2428.0,8655.1,1652.9,9630800.0,242800.0,86551000000.0,16529000000.0,37604.553302844186,376045533028.44183,46344.499999999985,463444999999.9999,OK
31,新疆,新疆维吾尔自治区,2017,11159.9,2480.0,10695.3,1758.9,11159900.0,248000.0,106953000000.0,17589000000.0,42649.61618577114,426496161857.7114,53346.69999999998,533466999999.9998,OK
31,新疆,新疆维吾尔自治区,2018,12809.4,2520.0,,,12809400.0,252000.0,,,49250.55303193712,492505530319.37115,62283.099999999984,622830999999.9999,MISSING_INV;MISSING_DEP
