turn,variable,ranking_path,rank,province_index,province,i_b,i_a,i_z,b,a,z,boundary_label,focal_value,focal_abs,matched_other_value,control_value,raw_value,raw_minus_control,raw_over_control_abs,control_liquid_label,raw_liquid_label,control_transfer_label,raw_transfer_label,control_consumption,raw_consumption,control_transfer,raw_transfer,control_adjustment_cost,raw_adjustment_cost,control_effective_return,raw_effective_return,control_mu_a,raw_mu_a,control_mu_b,raw_mu_b,control_hjb_statistic,raw_hjb_statistic
2,mu_b,R,1,5,辽宁,12,17,1,2.421052631578947,8.947368421052632,1.3,interior,-415089253296.65375,415089253296.65375,6.415037651841434,6.415037651841434,-415089253296.65375,-415089253303.0688,64705661264.12408,F,B,F,B,9.091742952782303,1000.0,-0.8723729668956517,1927157.8816090904,0.17229410418389524,415087325141.1569,0.08669249588435209,0.34473671618456575,-0.09670326687776454,1927160.9660954983,6.415037651841434,-415089253296.65375,2.9820552693848867e-09,1.5383982027023597
2,mu_b,R,2,5,辽宁,11,17,1,2.052631578947368,8.947368421052632,1.3,interior,-160196639255.60944,160196639255.60944,6.481483854155641,6.481483854155641,-160196639255.60944,-160196639262.0909,24716043865.927155,F,B,F,B,9.048285103754985,1000.0,-0.8755468343187122,1197216.1706144507,0.17323152415319387,160195441041.81625,0.08669249588435209,0.34473671618456575,-0.09987713430082501,1197219.2551008586,6.481483854155641,-160196639255.60944,2.9820552693848867e-09,1.5383982027023597
2,mu_b,R,3,1,天津,4,16,1,-0.5263157894736843,8.421052631578947,1.3,interior,-40208719271.620285,40208719271.620285,7.137964441325314,7.137964441325314,-40208719271.620285,-40208719278.75825,5633079234.582833,F,B,F,B,9.428005937926436,1000.0,-0.6907376525808548,581888.5999131615,0.12573158769036852,40208136385.54179,0.0880833626603033,0.39648950256921633,0.05101698034801494,581891.9387721305,7.137964441325314,-40208719271.620285,0.08176884448841326,1.235987033972187
2,mu_b,R,4,29,宁夏,7,19,0,0.5789473684210527,10.0,0.8,upper_a,-8632343769.984219,8632343769.984219,-7.103020453908388,-7.103020453908388,-8632343769.984219,-8632343762.881199,1215306055.5012665,B,B,0,B,14.46947441857785,46.64608923093836,0.0,-293813.0044721664,0.0,8632637540.996576,0.081,0.37173912890814015,0.81,-293809.28708087734,-7.103020453908388,-8632343769.984219,0.21185086631295968,292.40527522380705
2,mu_b,R,5,10,浙江,5,15,1,-0.1578947368421053,7.894736842105263,1.3,interior,-7642989197.161265,7642989197.161265,-138142.54058017497,-138142.54058017497,-7642989197.161265,-7642851054.620686,55326.832451915405,B,B,B,B,15.833992648344289,110.67694112435666,-1047.8651314772692,-245644.32201792113,139187.48879015853,7643234736.787126,0.08892778610168163,0.5784132174734394,-1047.1630700080455,-245639.7555977832,-138142.54058017497,-7642989197.161265,0.5400178991724138,128.87302678228772
2,mu_b,R,6,24,云南,8,17,1,0.9473684210526314,8.947368421052632,1.3,interior,-6416062230.998437,6416062230.998437,6.558988016638146,6.558988016638146,-6416062230.998437,-6416062237.557425,978209171.0981709,F,B,F,B,8.83100314520643,399.7647505858238,-0.8672105589943644,239592.3850047612,0.17077416718764257,6415822242.139234,0.08669249588435207,0.38894288006421546,-0.09154085897647746,239595.86502000387,6.558988016638146,-6416062230.998437,8.755726810250053e-08,4.48126776328847
2,mu_b,R,7,13,江西,7,15,0,0.5789473684210527,7.894736842105263,0.8,interior,-4457874871.133339,4457874871.133339,-2068.6186646777046,-2068.6186646777046,-4457874871.133339,-4457872802.514674,2155000.7970308466,B,B,B,B,1000.0,123.14370052761193,-95.53498915312453,-187603.5207789156,1165.6318248970779,4458062354.780447,0.08892778610168163,0.6089891459241488,-94.83292768390072,-187598.71296986885,-2068.6186646777046,-4457874871.133339,0.024621887213711835,2.6542979704895533
2,mu_b,R,8,15,河南,13,16,1,2.7894736842105257,8.421052631578947,1.3,interior,-3473680152.660373,3473680152.660373,4.999579953653827,4.999579953653827,-3473680152.660373,-3473680157.659953,694794399.7018619,F,B,F,B,11.121009416672788,513.787836546286,-1.0091473532908979,-171036.06451979707,0.2218471680317552,3473850678.3688498,0.08808336266030328,0.3210598649400483,-0.2673927203620282,-171033.3608577765,4.999579953653827,-3473680152.660373,0.02709385824236632,0.2273289196592514
2,mu_b,R,9,16,湖北,12,11,1,2.421052631578947,5.789473684210526,1.3,interior,-2918606038.0982194,2918606038.0982194,6.409375414399152,6.409375414399152,-2918606038.0982194,-2918606044.5075946,455365125.2103829,F,B,0,B,9.773609744455463,162.7182875030109,0.0,-129991.80461403108,0.0,2918735872.5389724,0.08993423508437084,0.525144562922916,0.520671887330568,-129988.76430340363,6.409375414399152,-2918606038.0982194,0.01453594303498651,1.2094821871145367
2,mu_b,R,10,13,江西,15,15,1,3.526315789473684,7.894736842105263,1.3,interior,-2042016416.6633265,2042016416.6633265,7.138392525346683,7.138392525346683,-2042016416.6633265,-2042016423.801719,286061099.8082028,F,B,F,B,9.657357716961265,93.50357880092052,-1.3209351041453012,-126972.76765021059,0.3531103200005555,2042143302.412318,0.08892778610168163,0.6089891459241488,-0.6188736349214989,-126967.95984116381,7.138392525346683,-2042016416.6633265,0.024621887213711835,2.6542979704895533
2,mu_a,C,1,10,浙江,7,18,1,0.5789473684210527,9.473684210526315,1.3,interior,-59493.469741588546,59493.469741588546,5.204869529452866,-59493.469741588546,5.204869529452866,59498.674611118,8.748640064296727e-05,B,F,B,0,635.0734882337078,1.4871560949835754,-59494.269961068705,0.0,373627032.7926068,0.0,0.08446761179431558,0.5494028947755804,-59493.469741588546,5.204869529452866,-373568170.5538195,31.673823842709858,0.5400178991724138,128.87302678228772
2,mu_a,C,2,12,福建,18,15,0,4.63157894736842,7.894736842105263,0.8,interior,-47735.09934374858,47735.09934374858,11.670749511097668,-47735.09934374858,11.670749511097668,47746.77009325968,0.0002444898967750043,B,B,B,B,1000.0,10.877148656069485,-47735.801405217804,6.893605330111911,288640960.1146038,6.70878782967519,0.08892778610168163,0.6051049295915292,-47735.09934374858,11.670749511097668,-288594222.7930242,-16.187702876587434,0.15063435238666067,9.178622417671534e-09
2,mu_a,C,3,17,湖南,6,16,0,0.21052631578947345,8.421052631578947,0.8,interior,43498.23444940941,43498.23444940941,-20.594274464156925,43498.23444940941,-20.594274464156925,-43518.828723873565,0.0004734508130004468,B,B,B,B,1000.0,12.575807820431576,43497.492694776476,-24.53020903738212,224683134.39871028,73.90859560958576,0.08808336266030328,0.4673922305704923,43498.23444940941,-20.594274464156925,-224727630.41602364,-53.95634537975812,2.409349431122121,3.4423551717394876
2,mu_a,C,4,12,福建,17,15,0,4.263157894736842,7.894736842105263,0.8,interior,-40190.18490939121,40190.18490939121,-87.23303486123875,-40190.18490939121,-87.23303486123875,40102.95187452997,0.0021705059346680206,B,B,B,B,1000.0,1000.0,-40190.88697086043,-92.01017904222451,204609622.51926443,1081.5449372393025,0.08892778610168163,0.6051049295915292,-40190.18490939121,-87.23303486123875,-204570430.11948758,-1988.021952202159,0.15063435238666067,9.178622417671534e-09
2,mu_a,C,5,17,湖南,4,16,0,-0.5263157894736843,8.421052631578947,0.8,interior,-34147.73783846189,34147.73783846189,-10.804966088417661,-34147.73783846189,-10.804966088417661,34136.93287237347,0.00031641821017635956,B,0,B,B,283.83631479990225,8.993072221360555,-34148.479593094824,-14.74090066164286,138480005.54721093,27.277770653739505,0.08808336266030328,0.4673922305704923,-34147.73783846189,-10.804966088417661,-138446138.5821448,-12.536869992096644,2.409349431122121,3.4423551717394876
2,mu_a,C,6,14,山东,18,13,0,4.63157894736842,6.842105263157895,0.8,interior,-32480.22320113481,32480.22320113481,-389.208140719202,-32480.22320113481,-389.208140719202,32091.015060415608,0.011982926912448177,B,B,B,B,171.94104998224728,17.89726771303548,-32480.83696693696,-391.61781480922895,154196252.94048157,22453.975201812886,0.0897042326217767,0.35218313623470904,-32480.22320113481,-389.208140719202,-154163941.04013634,-22073.11144308477,0.1841505401377468,403.687024399525
2,mu_a,C,7,10,浙江,6,18,1,0.21052631578947345,9.473684210526315,1.3,interior,-27686.11844372049,27686.11844372049,5.204869529452866,-27686.11844372049,5.204869529452866,27691.323313249944,0.00018799563904319663,B,F,B,0,785.7438532133945,0.5556937355336118,-27686.918663200646,0.0,80918012.2262612,0.0,0.08446761179431558,0.5494028947755804,-27686.11844372049,5.204869529452866,-80891108.2557442,48.54580160187048,0.5400178991724138,128.87302678228772
2,mu_a,C,8,17,湖南,14,18,1,3.1578947368421053,9.473684210526315,1.3,interior,-26957.643010850486,26957.643010850486,-703.2446416664769,-26957.643010850486,-703.2446416664769,26254.39836918401,0.02608702257031225,B,B,B,B,279.8449908426482,36.58236244647231,-26958.443230330642,-707.490805260603,76716004.54796883,52905.86880851291,0.08446761179431558,0.4482061571577568,-26957.643010850486,-703.2446416664769,-76689321.70009865,-52225.57559403673,2.409349431122121,3.4423551717394876
2,mu_a,C,9,29,宁夏,7,11,1,0.5789473684210527,5.789473684210526,1.3,interior,-23587.014906228535,23587.014906228535,-24.77006166327581,-23587.014906228535,-24.77006166327581,23562.24484456526,0.0010501566968838805,B,F,B,B,152.1336352360983,1.705201671288584,-23587.535578115865,-27.159618624303253,96102948.37472832,130.12735088547035,0.08993423508437084,0.4127416569047397,-23587.014906228535,-24.77006166327581,-96079507.79194167,-74.00336557005666,0.21185086631295968,292.40527522380705
2,mu_a,C,10,23,贵州,6,10,1,0.21052631578947345,5.263157894736842,1.3,interior,-18973.263301222956,18973.263301222956,-31.490319436146656,-18973.263301222956,-31.490319436146656,18941.77298178681,0.00165972078372606,B,F,B,B,241.41398676243372,3.923357461264184,-18973.736838640092,-34.421222997629144,68402408.40185781,228.55803490374046,0.0899721092559092,0.5568716766816727,-18973.263301222956,-31.490319436146656,-68383671.85902095,-176.571740158465,0.7351519392411485,1.943505024701882
2,mu_a,R,1,5,辽宁,12,17,1,2.421052631578947,8.947368421052632,1.3,interior,1927160.9660954983,1927160.9660954983,-0.09670326687776454,-0.09670326687776454,1927160.9660954983,1927161.0627987653,19928602.50038378,F,B,F,B,9.091742952782303,1000.0,-0.8723729668956517,1927157.8816090904,0.17229410418389524,415087325141.1569,0.08669249588435209,0.34473671618456575,-0.09670326687776454,1927160.9660954983,6.415037651841434,-415089253296.65375,2.9820552693848867e-09,1.5383982027023597
2,mu_a,R,2,5,辽宁,11,17,1,2.052631578947368,8.947368421052632,1.3,interior,1197219.2551008586,1197219.2551008586,-0.09987713430082501,-0.09987713430082501,1197219.2551008586,1197219.3549779928,11986920.364524009,F,B,F,B,9.048285103754985,1000.0,-0.8755468343187122,1197216.1706144507,0.17323152415319387,160195441041.81625,0.08669249588435209,0.34473671618456575,-0.09987713430082501,1197219.2551008586,6.481483854155641,-160196639255.60944,2.9820552693848867e-09,1.5383982027023597
2,mu_a,R,3,1,天津,4,16,1,-0.5263157894736843,8.421052631578947,1.3,interior,581891.9387721305,581891.9387721305,0.05101698034801494,0.05101698034801494,581891.9387721305,581891.8877551502,11405848.303892644,F,B,F,B,9.428005937926436,1000.0,-0.6907376525808548,581888.5999131615,0.12573158769036852,40208136385.54179,0.0880833626603033,0.39648950256921633,0.05101698034801494,581891.9387721305,7.137964441325314,-40208719271.620285,0.08176884448841326,1.235987033972187
2,mu_a,R,4,29,宁夏,7,19,0,0.5789473684210527,10.0,0.8,upper_a,-293809.28708087734,293809.28708087734,0.81,0.81,-293809.28708087734,-293810.09708087734,362727.5149146634,B,B,0,B,14.46947441857785,46.64608923093836,0.0,-293813.0044721664,0.0,8632637540.996576,0.081,0.37173912890814015,0.81,-293809.28708087734,-7.103020453908388,-8632343769.984219,0.21185086631295968,292.40527522380705
2,mu_a,R,5,10,浙江,5,15,1,-0.1578947368421053,7.894736842105263,1.3,interior,-245639.7555977832,245639.7555977832,-1047.1630700080455,-1047.1630700080455,-245639.7555977832,-244592.59252777515,234.57641186285906,B,B,B,B,15.833992648344289,110.67694112435666,-1047.8651314772692,-245644.32201792113,139187.48879015853,7643234736.787126,0.08892778610168163,0.5784132174734394,-1047.1630700080455,-245639.7555977832,-138142.54058017497,-7642989197.161265,0.5400178991724138,128.87302678228772
2,mu_a,R,6,24,云南,8,17,1,0.9473684210526314,8.947368421052632,1.3,interior,239595.86502000387,239595.86502000387,-0.09154085897647746,-0.09154085897647746,239595.86502000387,239595.95656086283,2617365.269442916,F,B,F,B,8.83100314520643,399.7647505858238,-0.8672105589943644,239592.3850047612,0.17077416718764257,6415822242.139234,0.08669249588435207,0.38894288006421546,-0.09154085897647746,239595.86502000387,6.558988016638146,-6416062230.998437,8.755726810250053e-08,4.48126776328847
2,mu_a,R,7,13,江西,7,15,0,0.5789473684210527,7.894736842105263,0.8,interior,-187598.71296986885,187598.71296986885,-94.83292768390072,-94.83292768390072,-187598.71296986885,-187503.88004218496,1978.2022716326671,B,B,B,B,1000.0,123.14370052761193,-95.53498915312453,-187603.5207789156,1165.6318248970779,4458062354.780447,0.08892778610168163,0.6089891459241488,-94.83292768390072,-187598.71296986885,-2068.6186646777046,-4457874871.133339,0.024621887213711835,2.6542979704895533
2,mu_a,R,8,15,河南,13,16,1,2.7894736842105257,8.421052631578947,1.3,interior,-171033.3608577765,171033.3608577765,-0.2673927203620282,-0.2673927203620282,-171033.3608577765,-171033.09346505615,639633.572021748,F,B,F,B,11.121009416672788,513.787836546286,-1.0091473532908979,-171036.06451979707,0.2218471680317552,3473850678.3688498,0.08808336266030328,0.3210598649400483,-0.2673927203620282,-171033.3608577765,4.999579953653827,-3473680152.660373,0.02709385824236632,0.2273289196592514
2,mu_a,R,9,16,湖北,12,11,1,2.421052631578947,5.789473684210526,1.3,interior,-129988.76430340363,129988.76430340363,0.520671887330568,0.520671887330568,-129988.76430340363,-129989.28497529097,249655.81485461572,F,B,0,B,9.773609744455463,162.7182875030109,0.0,-129991.80461403108,0.0,2918735872.5389724,0.08993423508437084,0.525144562922916,0.520671887330568,-129988.76430340363,6.409375414399152,-2918606038.0982194,0.01453594303498651,1.2094821871145367
2,mu_a,R,10,13,江西,15,15,1,3.526315789473684,7.894736842105263,1.3,interior,-126967.95984116381,126967.95984116381,-0.6188736349214989,-0.6188736349214989,-126967.95984116381,-126967.34096752889,205159.74938449118,F,B,F,B,9.657357716961265,93.50357880092052,-1.3209351041453012,-126972.76765021059,0.3531103200005555,2042143302.412318,0.08892778610168163,0.6089891459241488,-0.6188736349214989,-126967.95984116381,7.138392525346683,-2042016416.6633265,0.024621887213711835,2.6542979704895533
2,transfer,C,1,10,浙江,7,18,1,0.5789473684210527,9.473684210526315,1.3,interior,-59494.269961068705,59494.269961068705,0.0,-59494.269961068705,0.0,59494.269961068705,0.0,B,F,B,0,635.0734882337078,1.4871560949835754,-59494.269961068705,0.0,373627032.7926068,0.0,0.08446761179431558,0.5494028947755804,-59493.469741588546,5.204869529452866,-373568170.5538195,31.673823842709858,0.5400178991724138,128.87302678228772
2,transfer,C,2,12,福建,18,15,0,4.63157894736842,7.894736842105263,0.8,interior,-47735.801405217804,47735.801405217804,6.893605330111911,-47735.801405217804,6.893605330111911,47742.69501054792,0.0001444116392137998,B,B,B,B,1000.0,10.877148656069485,-47735.801405217804,6.893605330111911,288640960.1146038,6.70878782967519,0.08892778610168163,0.6051049295915292,-47735.09934374858,11.670749511097668,-288594222.7930242,-16.187702876587434,0.15063435238666067,9.178622417671534e-09
2,transfer,C,3,17,湖南,6,16,0,0.21052631578947345,8.421052631578947,0.8,interior,43497.492694776476,43497.492694776476,-24.53020903738212,43497.492694776476,-24.53020903738212,-43522.02290381386,0.000563945356793586,B,B,B,B,1000.0,12.575807820431576,43497.492694776476,-24.53020903738212,224683134.39871028,73.90859560958576,0.08808336266030328,0.4673922305704923,43498.23444940941,-20.594274464156925,-224727630.41602364,-53.95634537975812,2.409349431122121,3.4423551717394876
2,transfer,C,4,12,福建,17,15,0,4.263157894736842,7.894736842105263,0.8,interior,-40190.88697086043,40190.88697086043,-92.01017904222451,-40190.88697086043,-92.01017904222451,40098.876791818206,0.002289329397207247,B,B,B,B,1000.0,1000.0,-40190.88697086043,-92.01017904222451,204609622.51926443,1081.5449372393025,0.08892778610168163,0.6051049295915292,-40190.18490939121,-87.23303486123875,-204570430.11948758,-1988.021952202159,0.15063435238666067,9.178622417671534e-09
2,transfer,C,5,17,湖南,4,16,0,-0.5263157894736843,8.421052631578947,0.8,interior,-34148.479593094824,34148.479593094824,-14.74090066164286,-34148.479593094824,-14.74090066164286,34133.73869243318,0.0004316707753109928,B,0,B,B,283.83631479990225,8.993072221360555,-34148.479593094824,-14.74090066164286,138480005.54721093,27.277770653739505,0.08808336266030328,0.4673922305704923,-34147.73783846189,-10.804966088417661,-138446138.5821448,-12.536869992096644,2.409349431122121,3.4423551717394876
2,transfer,C,6,14,山东,18,13,0,4.63157894736842,6.842105263157895,0.8,interior,-32480.83696693696,32480.83696693696,-391.61781480922895,-32480.83696693696,-391.61781480922895,32089.21915212773,0.012056888041643333,B,B,B,B,171.94104998224728,17.89726771303548,-32480.83696693696,-391.61781480922895,154196252.94048157,22453.975201812886,0.0897042326217767,0.35218313623470904,-32480.22320113481,-389.208140719202,-154163941.04013634,-22073.11144308477,0.1841505401377468,403.687024399525
2,transfer,C,7,10,浙江,6,18,1,0.21052631578947345,9.473684210526315,1.3,interior,-27686.918663200646,27686.918663200646,0.0,-27686.918663200646,0.0,27686.918663200646,0.0,B,F,B,0,785.7438532133945,0.5556937355336118,-27686.918663200646,0.0,80918012.2262612,0.0,0.08446761179431558,0.5494028947755804,-27686.11844372049,5.204869529452866,-80891108.2557442,48.54580160187048,0.5400178991724138,128.87302678228772
2,transfer,C,8,17,湖南,14,18,1,3.1578947368421053,9.473684210526315,1.3,interior,-26958.443230330642,26958.443230330642,-707.490805260603,-26958.443230330642,-707.490805260603,26250.952425070038,0.026243755962310652,B,B,B,B,279.8449908426482,36.58236244647231,-26958.443230330642,-707.490805260603,76716004.54796883,52905.86880851291,0.08446761179431558,0.4482061571577568,-26957.643010850486,-703.2446416664769,-76689321.70009865,-52225.57559403673,2.409349431122121,3.4423551717394876
2,transfer,C,9,29,宁夏,7,11,1,0.5789473684210527,5.789473684210526,1.3,interior,-23587.535578115865,23587.535578115865,-27.159618624303253,-23587.535578115865,-27.159618624303253,23560.37595949156,0.0011514394343723432,B,F,B,B,152.1336352360983,1.705201671288584,-23587.535578115865,-27.159618624303253,96102948.37472832,130.12735088547035,0.08993423508437084,0.4127416569047397,-23587.014906228535,-24.77006166327581,-96079507.79194167,-74.00336557005666,0.21185086631295968,292.40527522380705
2,transfer,C,10,23,贵州,6,10,1,0.21052631578947345,5.263157894736842,1.3,interior,-18973.736838640092,18973.736838640092,-34.421222997629144,-18973.736838640092,-34.421222997629144,18939.315615642463,0.0018141509651135343,B,F,B,B,241.41398676243372,3.923357461264184,-18973.736838640092,-34.421222997629144,68402408.40185781,228.55803490374046,0.0899721092559092,0.5568716766816727,-18973.263301222956,-31.490319436146656,-68383671.85902095,-176.571740158465,0.7351519392411485,1.943505024701882
2,transfer,R,1,5,辽宁,12,17,1,2.421052631578947,8.947368421052632,1.3,interior,1927157.8816090904,1927157.8816090904,-0.8723729668956517,-0.8723729668956517,1927157.8816090904,1927158.7539820573,2209098.579093873,F,B,F,B,9.091742952782303,1000.0,-0.8723729668956517,1927157.8816090904,0.17229410418389524,415087325141.1569,0.08669249588435209,0.34473671618456575,-0.09670326687776454,1927160.9660954983,6.415037651841434,-415089253296.65375,2.9820552693848867e-09,1.5383982027023597
2,transfer,R,2,5,辽宁,11,17,1,2.052631578947368,8.947368421052632,1.3,interior,1197216.1706144507,1197216.1706144507,-0.8755468343187122,-0.8755468343187122,1197216.1706144507,1197217.0461612851,1367392.495395222,F,B,F,B,9.048285103754985,1000.0,-0.8755468343187122,1197216.1706144507,0.17323152415319387,160195441041.81625,0.08669249588435209,0.34473671618456575,-0.09987713430082501,1197219.2551008586,6.481483854155641,-160196639255.60944,2.9820552693848867e-09,1.5383982027023597
2,transfer,R,3,1,天津,4,16,1,-0.5263157894736843,8.421052631578947,1.3,interior,581888.5999131615,581888.5999131615,-0.6907376525808548,-0.6907376525808548,581888.5999131615,581889.2906508141,842416.2165461916,F,B,F,B,9.428005937926436,1000.0,-0.6907376525808548,581888.5999131615,0.12573158769036852,40208136385.54179,0.0880833626603033,0.39648950256921633,0.05101698034801494,581891.9387721305,7.137964441325314,-40208719271.620285,0.08176884448841326,1.235987033972187
2,transfer,R,4,29,宁夏,7,19,0,0.5789473684210527,10.0,0.8,upper_a,-293813.0044721664,293813.0044721664,0.0,0.0,-293813.0044721664,-293813.0044721664,,B,B,0,B,14.46947441857785,46.64608923093836,0.0,-293813.0044721664,0.0,8632637540.996576,0.081,0.37173912890814015,0.81,-293809.28708087734,-7.103020453908388,-8632343769.984219,0.21185086631295968,292.40527522380705
