turn,province_index,province,control_converged,raw_converged,raw_new_nonconvergence,raw_recovers_control_nonconvergence,control_iterations,raw_iterations,control_hit_iteration_ceiling,raw_hit_iteration_ceiling,control_hjb_statistic,raw_hjb_statistic,raw_minus_control_hjb_statistic,raw_over_control_hjb_statistic,control_entering_rah,raw_entering_rah,raw_minus_control_entering_rah,raw_over_control_entering_rah,control_same_index_prior_firm_ra0,raw_same_index_prior_firm_ra0,control_same_index_prior_firm_used_ra,raw_same_index_prior_firm_used_ra,control_same_index_prior_raw_minus_used,raw_same_index_prior_raw_minus_used,control_consumption_abs_max,raw_consumption_abs_max,raw_minus_control_consumption_abs_max,raw_over_control_consumption_abs_max,control_labor_abs_max,raw_labor_abs_max,raw_minus_control_labor_abs_max,raw_over_control_labor_abs_max,control_transfer_abs_max,raw_transfer_abs_max,raw_minus_control_transfer_abs_max,raw_over_control_transfer_abs_max,control_adjustment_cost_abs_max,raw_adjustment_cost_abs_max,raw_minus_control_adjustment_cost_abs_max,raw_over_control_adjustment_cost_abs_max,control_effective_illiquid_return_abs_max,raw_effective_illiquid_return_abs_max,raw_minus_control_effective_illiquid_return_abs_max,raw_over_control_effective_illiquid_return_abs_max,control_mu_a_abs_max,raw_mu_a_abs_max,raw_minus_control_mu_a_abs_max,raw_over_control_mu_a_abs_max,control_mu_b_abs_max,raw_mu_b_abs_max,raw_minus_control_mu_b_abs_max,raw_over_control_mu_b_abs_max,control_lower_a_outward_count,raw_lower_a_outward_count,raw_only_lower_a_outward_count,control_upper_a_outward_count,raw_upper_a_outward_count,raw_only_upper_a_outward_count,control_lower_b_outward_count,raw_lower_b_outward_count,raw_only_lower_b_outward_count,control_upper_b_outward_count,raw_upper_b_outward_count,raw_only_upper_b_outward_count
3,27,甘肃,False,False,False,False,100,100,True,True,0.08361544350989414,20.17729228672284,20.093676843212943,241.31059335151738,0.09,0.5368015795806036,0.4468015795806036,5.96446199534004,0.5341611402072795,0.5368015795806036,0.09,0.09,0.4441611402072795,0.4468015795806036,1000.0,1000.0,0.0,1.0,1.289954689952452,3.3413557849009816,2.0514010949485293,2.590289264364894,3388.8679607102567,6835.51902676048,3446.6510660502236,2.017050857693451,1678831.9256225433,7398700.943060062,5719869.017437519,4.40705280268987,0.09,0.5368015795806036,0.4468015795806036,5.96446199534004,3389.4817265124057,6832.134122129878,3442.6523956174724,2.0156869614281048,1682485.3238556283,7391907.035803085,5709421.711947457,4.393445179577314,0,0,0,7,12,8,0,0,0,21,17,2
3,28,青海,True,False,True,False,14,100,False,True,7.060330098340728e-10,1.7130403795162317,1.7130403788101987,2426289359.924997,0.09,0.38840439258608045,0.2984043925860804,4.31560436206756,0.35832616462434386,0.3601330493529352,0.09,0.09,0.2683261646243439,0.27013304935293525,12.267902874513995,1000.0,987.732097125486,81.51352437566604,0.7795094534174319,1.3631084572060153,0.5835990037885833,1.7486746969264304,2.2868401052450475,47786.84785485791,47784.56101475266,20896.453470994766,0.7516477772202228,255228741.80339384,255228741.05174607,339558965.6997219,0.09,0.38840439258608045,0.2984043925860804,4.31560436206756,1.4768401052450475,47783.500371316986,47782.023531211744,32355.229385775936,6.671131350511244,255181953.6419741,255181946.97084275,38251675.800449975,0,0,0,0,27,27,0,5,5,29,13,0
3,29,宁夏,False,False,False,False,100,100,True,True,0.08820367637570836,79.70704849030122,79.6188448139255,903.6703657428598,0.09,0.4374695484535167,0.34746954845351674,4.860772760594631,0.4214066617643401,0.4235399477828739,0.09,0.09,0.3314066617643401,0.3335399477828739,1000.0,1000.0,0.0,1.0,1.3337400613124377,4.950610245306789,3.616870183994352,3.7118254065452976,17199.11234845226,47388.43160953885,30189.319261086588,2.7552835663523827,43235411.03368853,224571083.884355,181335672.85066646,5.194147077944323,0.09,0.4374695484535167,0.34746954845351674,4.860772760594631,17198.49858265011,47384.49438360277,30185.995800952656,2.755152966166731,43218512.323304005,224523763.11817828,181305250.79487428,5.195083103244904,0,0,0,23,10,7,0,0,0,27,3,1
3,30,新疆,True,False,True,False,13,100,False,True,1.3649773311641411e-08,1.8592720799078717,1.8592720662580984,136212670.89631182,0.09,0.4284312482785835,0.3384312482785835,4.760347203095372,0.4184716945987249,0.42057629064437935,0.09,0.09,0.32847169459872494,0.3305762906443793,10.821826511508936,1000.0,989.1781734884911,92.40584285254499,0.7948173983909049,2.2980947090111647,1.50327731062026,2.891349275523687,2.2241777413670722,20311.383097350506,20309.15891960914,9132.08630748471,0.7171144366559804,111980508.04144375,111980507.32432932,156154307.20322242,0.09,0.4284312482785835,0.3384312482785835,4.760347203095372,1.4141777413670722,20309.80468617481,20308.390508433444,14361.564386200504,5.93314842187502,111960262.94749242,111960257.01434399,18870295.328312423,0,0,0,0,27,27,0,0,0,28,26,9
4,0,北京,False,False,False,False,100,100,True,True,0.04433916499212076,0.00024111948365224123,-0.04409804550846852,0.005438070015416147,0.09,1.0282540193947658,0.9382540193947658,11.425044659941843,1.119094347728823,1.1139044395487296,0.09,0.09,1.029094347728823,1.0239044395487296,1000.0,1000.0,0.0,1.0,1.1767853054272173,1.0222462512904686,-0.15453905413674862,0.8686769341663005,616.9081441218354,1112.4170706913276,495.50892656949213,1.8032134626376926,48267.94086369951,168053.83487952634,119785.89401582684,3.4816864335290774,0.09,1.0282540193947658,0.9382540193947658,11.425044659941843,617.6102055910593,1104.8889736340277,487.2787680429684,1.788974605069289,48950.29812329933,167939.84737935118,118989.54925605185,3.430823791028461,0,0,0,8,12,7,0,0,0,2,2,0
4,1,天津,False,False,False,False,100,100,True,True,0.33878358066934,0.6243900447289514,0.28560646405961143,1.843035142067199,0.09000000000000001,0.4349469826236118,0.3449469826236118,4.832744251373464,0.3948647222494162,0.3927309775456868,0.09,0.09,0.3048647222494162,0.3027309775456868,1000.0,1000.0,0.0,1.0,1.6881925848689407,1.5918924396897967,-0.09630014517914409,0.9429566590670577,10696.499269853455,13486.552860877606,2790.0535910241506,1.2608380107020167,14493648.556390548,21600442.738509044,7106794.182118496,1.4903385199708712,0.09000000000000001,0.4349469826236118,0.3449469826236118,4.832744251373464,10695.79720838423,13490.137571315823,2794.3403629315926,1.2612559221617592,14483069.177759914,21614860.67074687,7131791.492986957,1.4924226630042257,0,0,0,16,11,5,0,0,0,29,7,1
4,2,河北,False,False,False,False,100,100,True,True,0.2764629578074236,0.011195434303254342,-0.26526752350416927,0.04049524172078334,0.09,0.3504991318608066,0.26049913186080664,3.894434798453407,0.344004280899649,0.34210084249745,0.09,0.09,0.254004280899649,0.25210084249745,1000.0,1000.0,0.0,1.0,1.4362748744183544,0.9138225572187201,-0.5224523171996344,0.6362448953852159,5337.52237191934,1497.222158838085,-3840.3002130812547,0.2805088305980614,3800364.2419575504,304376.93411159626,-3495987.3078459543,0.08009151616341204,0.09,0.3504991318608066,0.26049913186080664,3.894434798453407,5336.780617286411,1499.788247988605,-3836.9923692978064,0.28102864920671994,3798199.4305026573,305955.8253661854,-3492243.605136472,0.08055285957580562,0,0,0,17,7,4,0,0,0,26,2,0
4,3,山西,False,False,False,False,100,100,True,True,0.2613197336079618,0.018198656983039463,-0.24312107662492233,0.06964134216645701,0.09,0.4568059196965523,0.3668059196965523,5.075621329961693,0.4560680534359741,0.4536136275336666,0.09,0.09,0.36606805343597415,0.36361362753366655,1000.0,1000.0,0.0,1.0,1.4897304252043384,1.0038411651125043,-0.4858892600918341,0.6738408158474798,126383.33827206676,121.25613155363675,-126262.08214051313,0.000959431308046377,1896776486.2278364,1550.9995372662238,-1896774935.2282991,8.177028492960352e-07,0.09,0.4568059196965523,0.3668059196965523,5.075621329961693,126382.59651743383,117.14487827636778,-126265.45163915747,0.0009269067221625585,1896650373.6197002,2427.632071568716,-1896647945.9876287,1.2799576059638516e-06,0,0,0,13,18,8,0,0,0,27,2,0
4,4,内蒙古,False,False,False,False,100,100,True,True,0.2231182240687688,0.000932880732607444,-0.22218534333616136,0.004181105046443514,0.09,0.3539987021063298,0.2639987021063298,3.9333189122925534,0.3131469023241568,0.3114072772012084,0.09,0.09,0.22314690232415682,0.22140727720120842,1000.0,1000.0,0.0,1.0,1.2046189705361923,0.9936899137381965,-0.21092905679799578,0.8248997716646381,4276.833567710569,102.68683854004158,-4174.146729170528,0.024010015099795164,2172520.1955569107,1180.1600430565122,-2171340.035513854,0.00054322166738431,0.09,0.3539987021063298,0.2639987021063298,3.9333189122925534,4276.09181307764,99.5008502210846,-4176.590962856555,0.023269109871958214,2168353.742540097,2092.633150093024,-2166261.109390004,0.000965079225330471,0,0,0,12,10,6,0,0,0,28,2,0
4,5,辽宁,True,False,True,False,94,100,False,True,1.4877077347819068e-10,1.07621606603199,1.0762160658832192,7234055727.953581,0.09000000000000002,0.3768406089898064,0.2868406089898064,4.187117877664515,0.36421515615684663,0.3622530841403256,0.09,0.09,0.27421515615684666,0.27225308414032556,12.980780593226017,1000.0,987.019219406774,77.0369696042661,0.7726687756213655,1.7806980825461312,1.0080293069247657,2.3046072764026575,2.3161720384505364,41451.863763500434,41449.54759146198,17896.711934762297,0.768082495015065,181375718.40797752,181375717.63989502,236140934.8411463,0.09000000000000002,0.3768406089898064,0.2868406089898064,4.187117877664515,1.5061720384505362,41448.513150209015,41447.00697817057,27519.10943244497,7.0296344156620325,181334340.87387946,181334333.84424505,25795700.053741965,0,0,0,0,28,28,0,0,0,29,33,10
